row_label_raw,row_label_full,06.2 Phải thu dài hạn khác,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
- Lãi vay phải thu,- Lãi vay phải thu,- Lãi vay phải thu,11.573.468.157,11.810.876.616,11573468157.0,11810876616.0
"- Cảm cố, ký quỹ, ký cược","- Cảm cố, ký quỹ, ký cược","- Cảm cố, ký quỹ, ký cược",32.967.778.375,33.025.578.621,32967778375.0,33025578621.0
- Phải thu về các khoản góp vốn hợp tác kinh doanh,- Phải thu về các khoản góp vốn hợp tác kinh doanh,- Phải thu về các khoản góp vốn hợp tác kinh doanh,32.017.132.078,33.072.423.996,32017132078.0,33072423996.0
- Phải thu dài hạn khác,- Phải thu dài hạn khác,- Phải thu dài hạn khác,138.313.585.367,145.558.035.756,138313585367.0,145558035756.0
Cộng,Cộng,Cộng,214.871.963.977,223.466.914.989,214871963977.0,223466914989.0
