row_label_raw,row_label_full,"05.2, Phải thu về cho vay dài hạn",31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,63.727.386.806,65.415.486.245,63727386806.0,65415486245.0
Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,723.783.751.151,732.924.430.956,723783751151.0,732924430956.0
- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,51.676.359.215,51.736.359.215,51676359215.0,51736359215.0
- Cho vay khách hàng,- Cho vay khách hàng,- Cho vay khách hàng,672.107.391.936,681.188.071.741,672107391936.0,681188071741.0
Cộng,Cộng,Cộng,787.511.137.957,798.339.917.201,787511137957.0,798339917201.0
