row_label_raw,row_label_full,Bên liên quan,Nghiệp vụ,31/12/2024,01/01/2024,numeric__Nghiệp vụ,numeric__31/12/2024,numeric__01/01/2024
,,,,VND,VND,,,
Công ty CP Gỗ MDF VRG Dongwha,Công ty CP Gỗ MDF VRG Dongwha,Công ty CP Gỗ MDF VRG Dongwha,Phải thu khách hàng ngắn hạn,2.750.283.564,6.633.973.034,,2750283564.0,6633973034.0
Công ty CP Gỗ MDF VRG Dongwha,Công ty CP Gỗ MDF VRG Dongwha,Công ty CP Gỗ MDF VRG Dongwha,Người mua trả tiền trước ngắn hạn,-,10.007.695.900,,,10007695900.0
Công ty CP Gỗ MDF VRG Dongwha,Công ty CP Gỗ MDF VRG Dongwha,Công ty CP Gỗ MDF VRG Dongwha,Phải trả ngắn hạn khác,-,1.000.769.590,,,1000769590.0
Công ty CP Chỉ sợi Cao su VRG Sa do,Công ty CP Chỉ sợi Cao su VRG Sa do,Công ty CP Chỉ sợi Cao su VRG Sa do,Phải thu khách hàng ngắn hạn,53.963.801.394,53.158.120.644,,53963801394.0,53158120644.0
Công ty CP Cao su Bến Thành,Công ty CP Cao su Bến Thành,Công ty CP Cao su Bến Thành,Phải trả người bán ngắn hạn,-,12.100.000,,,12100000.0
Công ty CP Cao su Bến Thành,Công ty CP Cao su Bến Thành,Công ty CP Cao su Bến Thành,Phải trả ngắn hạn khác,-,27.000.000,,,27000000.0
Công ty CP ĐTPT VRG Long Thành,Công ty CP ĐTPT VRG Long Thành,Công ty CP ĐTPT VRG Long Thành,Phải trả ngắn hạn khác,-,9.468.573.000,,,9468573000.0
