row_label_raw,row_label_full,"- Lãi tiền gửi, tiền cho vay",762.415.426.281,949.266.779.492,numeric__762.415.426.281,numeric__949.266.779.492
"- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",25.524.693.680,221.965.526,25524693680.0,221965526.0
- Lãi bán ngoại tệ,- Lãi bán ngoại tệ,- Lãi bán ngoại tệ,1.952.239.889,1.460.101.584,1952239889.0,1460101584.0
- Lãi chênh lệch tỷ giá,- Lãi chênh lệch tỷ giá,- Lãi chênh lệch tỷ giá,162.363.197.633,141.407.131.745,162363197633.0,141407131745.0
"- Lãi bán hàng trả châm, chiết khấu thanh toán","- Lãi bán hàng trả châm, chiết khấu thanh toán","- Lãi bán hàng trả châm, chiết khấu thanh toán",3.198.081.269,7.148.070.921,3198081269.0,7148070921.0
- Doanh thu hoạt động tài chính khác/ Các khoản ghi giảm doanh thu TC,- Doanh thu hoạt động tài chính khác/ Các khoản ghi giảm doanh thu TC,- Doanh thu hoạt động tài chính khác/ Các khoản ghi giảm doanh thu TC,1.754.125.231,15.288.547.017,1754125231.0,15288547017.0
Cộng,Cộng,Cộng,957.207.763.983,1.114.792.596.285,957207763983.0,1114792596285.0
