row_label_raw,row_label_full,09.2. Chi phí trả trước dài hạn,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,188.209.976.040,216.735.601.548,188209976040.0,216735601548.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,152.110.716.894,177.755.558.298,152110716894.0,177755558298.0
- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,816.509.906,478.751.506,816509906.0,478751506.0
- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,4.443.839.289.961,2.654.566.441.380,4443839289961.0,2654566441380.0
- Chi phí hoa hồng mới giới,- Chi phí hoa hồng mới giới,- Chi phí hoa hồng mới giới,47.949.022.031,34.383.538.132,47949022031.0,34383538132.0
- Chi phí đến bù,- Chi phí đến bù,- Chi phí đến bù,959.515.153.031,103.347.988.610,959515153031.0,103347988610.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,412.021.853.257,450.321.994.102,412021853257.0,450321994102.0
Cộng,Cộng,Cộng,6.204.462.521.120,3.637.589.873.576,6204462521120.0,3637589873576.0
