row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,31/12/2024,01/01/2024,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__31/12/2024,numeric__01/01/2024
300,300,300,C. NỘ PHẢI TRẢ,,24.986.520.299.896,23.084.890.704.040,,,24986520299896.0,23084890704040.0
310,310,310,I. Nợ ngắn hạn,,11.594.062.718.132,9.652.535.590.089,,,11594062718132.0,9652535590089.0
311,311,311,1. Phải trả người bán ngắn hạn,V.18,990.003.522.683,931.394.013.415,,,990003522683.0,931394013415.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,V.19,618.985.484.125,518.634.401.781,,,618985484125.0,518634401781.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,V.10,743.202.155.064,541.785.333.881,,,743202155064.0,541785333881.0
314,314,314,4. Phải trả người lao động,,1.952.983.457.523,1.571.452.577.561,,,1952983457523.0,1571452577561.0
315,315,315,5. Chi phí phải trả ngắn hạn,V.20,443.960.994.408,384.394.202.896,,,443960994408.0,384394202896.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,V.21,382.656.247.271,341.540.873.232,,,382656247271.0,341540873232.0
319,319,319,7. Phải trả ngắn hạn khác,V.22,1.108.432.716.478,1.029.349.049.335,,,1108432716478.0,1029349049335.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,V.23,4.074.933.861.713,3.002.624.606.830,,,4074933861713.0,3002624606830.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,23.055.160,6.974.277,,,23055160.0,6974277.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",,1.278.881.223.707,1.331.353.556.881,,,1278881223707.0,1331353556881.0
330,330,330,II. Nợ dài hạn,,13.392.457.581.764,13.432.355.113.951,,,13392457581764.0,13432355113951.0
332,332,332,1. Người mua trả tiền trước dài hạn,V.19,78.723.068.619,78.701.769.117,,,78723068619.0,78701769117.0
333,333,333,2. Chi phí phải trả dài hạn,V.20,438.988.933.162,332.639.595.932,,,438988933162.0,332639595932.0
336,336,336,3. Doanh thu chưa thực hiện dài hạn,V.21,9.095.394.159.991,8.947.475.780.198,,,9095394159991.0,8947475780198.0
337,337,337,4. Phải trả dài hạn khác,V.22,173.372.363.096,134.352.361.575,,,173372363096.0,134352361575.0
338,338,338,5. Vay và nợ thuê tài chính dài hạn,V.23,2.963.853.299.554,3.577.280.067.014,,,2963853299554.0,3577280067014.0
341,341,341,6. Thuế thu nhập hoãn lại phải trả,V.16,4.291.419.969,4.291.419.969,,,4291419969.0,4291419969.0
343,343,343,7. Quỹ phát triển khoa học công nghệ,,637.834.337.373,357.614.120.146,,,637834337373.0,357614120146.0
