row_label_raw,row_label_full,In which,In which_1,In which_2,numeric__In which_1,numeric__In which_2
Receivables,Receivables,Receivables,"420,058,297,232","404,655,038,142",,
Payables,Payables,Payables,"541,785,333,881","743,202,155,064",,
