row_label_raw,row_label_full,Chi tiêu,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Vốn khác của chủ sở hữu,Cổ phiếu quỹ,Chênh lệch đánh giá lại tài sản,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Vốn khác của chủ sở hữu,numeric__Cổ phiếu quỹ,numeric__Chênh lệch đánh giá lại tài sản,numeric__Cộng
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,40.000.000.000.000,198.838.391.619,10.591.031.002,(959.568.311),(1.574.186.166.104),38.634.283.688.206,40000000000000.0,198838391619.0,10591031002.0,-959568311.0,-1574186166104.0,38634283688206.0
- Tăng trong năm trước,- Tăng trong năm trước,- Tăng trong năm trước,,126.994.363.803,-,34.301,,126.994.398.104,,126994363803.0,,34301.0,,126994398104.0
- Lãi/lỗ trong năm nay,- Lãi/lỗ trong năm nay,- Lãi/lỗ trong năm nay,,,,,,-,,,,,,
- Giảm trong năm trước,- Giảm trong năm trước,- Giảm trong năm trước,,,,,,-,,,,,,
Số dư đầu năm nay,- Giảm trong năm trước > Số dư đầu năm nay,Số dư đầu năm nay,40.000.000.000.000,325.832.755.422,10.591.031.002,(959.534.010),(1.574.186.166.104),38.761.278.086.310,40000000000000.0,325832755422.0,10591031002.0,-959534010.0,-1574186166104.0,38761278086310.0
- Tăng trong năm,- Tăng trong năm,- Tăng trong năm,,,,,,-,,,,,,
- Lãi/lỗ trong năm,- Lãi/lỗ trong năm,- Lãi/lỗ trong năm,,,,,,-,,,,,,
- Giảm trong năm,- Giảm trong năm,- Giảm trong năm,,,,,,-,,,,,,
Số dư cuối năm nay,- Giảm trong năm > Số dư cuối năm nay,Số dư cuối năm nay,40.000.000.000.000,325.832.755.422,10.591.031.002,(959.534.010),(1.574.186.166.104),38.761.278.086.310,40000000000000.0,325832755422.0,10591031002.0,-959534010.0,-1574186166104.0,38761278086310.0
