row_label_raw,row_label_full,No,Name,Registered office's address,Principal activities,numeric__Name,numeric__Registered office's address,numeric__Principal activities
12,12,12,"Chu Pah Rubber One Member Co., Ltd.","01 Nguyen Thi Minh Khai, Phu Hoa Town, Chu Pah District, Gia Lai Province","Planting, caring for, harvesting, processing rubber, coffee, pepper, wood production; fertilizer production; wholesale trade and direct export",,,
13,13,13,"Quang Nam Rubber One Member Co., Ltd.","National Route IA, Binh Nguyen Commune, Thang Binh District, Quang Nam Province",Investment in planting and caring for rubber trees; construction of civil works and rural infrastructure,,,
14,14,14,"Nam Giang Rubber - Quang Nam One Member Co., Ltd.","Nam Giang District, Quang Nam Province","Investment in planting, caring for, harvesting, processing, and trading raw rubber, planting economic forests, raw material forests; hotel services",,,
15,15,15,"Ha Tinh Rubber One Member Co., Ltd.","Kim 22, QL 15A, Ha Linh Commune, Huong Khe District, Ha Tinh Province","Planting, protecting, and cultivating forests; harvesting, processing, and consuming forest products; exporting finished rubber products; brick and tile production",,,
16,16,16,"Huong Khe Ha Tinh Rubber One Member Co., Ltd.","Xom 12, Huong Long Commune, Huong Khe District, Ha Tinh Province","Planting, caring for, harvesting, processing, and exporting rubber products",,,
17,17,17,"Thanh Hoa Rubber One Member Co., Ltd.","Ly Nam De Street, Dong Hung New Urban Area, Thanh Hoa City, Thanh Hoa Province","Investment in planting, caring for, harvesting, processing raw rubber, and trading rubber products",,,
18,18,18,"Quang Tri Rubber One Member Co., Ltd.","264 Hung Vuong Road, Dong Luong Ward, Dong Ha City, Quang Tri Province","Planting, caring for, harvesting, processing, and trading natural rubber",,,
19,19,19,"Binh Thuan Rubber One Member Co., Ltd.","Duc Tai Town, Duc Linh District, Binh Thuan Province","Planting, caring for, harvesting, and processing rubber",,,
20,20,20,"Quang Ngai Rubber One Member Co., Ltd.","Binh Hiep Commune, Binh Son District, Quang Ngai Province","Investment in planting, caring for, harvesting, processing raw rubber, and trading rubber products",,,
