row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2020 > VND,Năm 2019 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2020 > VND,numeric__Năm 2019 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25,2.162.911.599.814,2.325.233.584.054,,25.0,2162911599814.0,2325233584054.0
02,02,02,2. Các khoản giảm trừ doanh thu,26,45.416.998.997,12.802.872.727,,26.0,45416998997.0,12802872727.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,2.117.494.600.817,2.312.430.711.327,,,2117494600817.0,2312430711327.0
11,11,11,4. Giá vốn hàng bán,27,1.518.424.566.814,1.560.339.720.950,,27.0,1518424566814.0,1560339720950.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,599.070.034.003,752.090.990.377,,,599070034003.0,752090990377.0
21,21,21,6. Doanh thu hoạt động tài chính,28,24.496.076.866,5.012.227.952,,28.0,24496076866.0,5012227952.0
22,22,22,7. Chi phí tài chính,29,8.033.752.148,22.231.183.764,,29.0,8033752148.0,22231183764.0
23,23,23,Trong đó: Chi phí lãi vay,,8.033.752.148,22.231.183.764,,,8033752148.0,22231183764.0
24,24,24,"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",,-,-,,,,
25,24 > 25,25,9. Chi phí bán hàng,30,43.417.690.793,51.044.307.179,,30.0,43417690793.0,51044307179.0
26,24 > 26,26,10. Chi phí quản lý doanh nghiệp,31,191.357.037.900,190.687.903.461,,31.0,191357037900.0,190687903461.0
30,24 > 30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,380.757.630.028,493.139.823.925,,,380757630028.0,493139823925.0
31,24 > 31,31,12. Thu nhập khác,32,2.415.611.018,1.315.870.969,,32.0,2415611018.0,1315870969.0
32,24 > 32,32,13. Chi phí khác,33,9.162.619.011,3.245.030.891,,33.0,9162619011.0,3245030891.0
40,24 > 40,40,14. Lợi nhuận khác,,(6.747.007.993),(1.929.159.922),,,-6747007993.0,-1929159922.0
50,24 > 50,50,15. Tổng lợi nhuận kế toán trước thuế,,374.010.622.035,491.210.664.003,,,374010622035.0,491210664003.0
51,24 > 51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,34,74.007.191.781,98.239.955.912,,34.0,74007191781.0,98239955912.0
52,24 > 52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,,-,225.235.419,,,,225235419.0
60,24 > 60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,300.003.430.254,392.745.472.672,,,300003430254.0,392745472672.0
61,24 > 61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,293.765.140.404,388.774.476.599,,,293765140404.0,388774476599.0
62,24 > 62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,6.238.289.850,3.970.996.073,,,6238289850.0,3970996073.0
70,24 > 70,70,21. Lãi cơ bản trên cổ phiếu,35,3.672,4.860,,35.0,3672.0,4860.0
