row_label_raw,row_label_full,col_0,31/12/2020 > Giá trịVND,31/12/2020 > Dự phòngVND,01/01/2020 > Giá trịVND,01/01/2020 > Dự phòngVND,numeric__31/12/2020 > Giá trịVND,numeric__31/12/2020 > Dự phòngVND,numeric__01/01/2020 > Giá trịVND,numeric__01/01/2020 > Dự phòngVND
a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,,,,
- Công ty Cổ phần BắtĐộng Sản Galaxy Land,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần BắtĐộng Sản Galaxy Land,- Công ty Cổ phần BắtĐộng Sản Galaxy Land,179.594.049.402,-,154.476.270.156,-,179594049402.0,,154476270156.0,
- Công ty Cổ phần Dịchvụ Du lịch ONSEN,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Dịchvụ Du lịch ONSEN,- Công ty Cổ phần Dịchvụ Du lịch ONSEN,15.357.957.080,-,732.252.177,-,15357957080.0,,732252177.0,
- Công ty TNHHGAMUDA LAND ViệtNam,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty TNHHGAMUDA LAND ViệtNam,- Công ty TNHHGAMUDA LAND ViệtNam,11.118.604.473,-,37.794.295.193,-,11118604473.0,,37794295193.0,
- Công ty Cổ phần ChánhNghĩa Quốc Cường,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần ChánhNghĩa Quốc Cường,- Công ty Cổ phần ChánhNghĩa Quốc Cường,-,-,82.583.156.042,-,,,82583156042.0,
- Công ty Cổ phần C-Holdings,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần C-Holdings,- Công ty Cổ phần C-Holdings,9.465.769.642,,82.583.156.042,,9465769642.0,,82583156042.0,
- Công ty Cổ phần Đầu turvà Phát triển Bắt độngsản Thế Kỳ,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Đầu turvà Phát triển Bắt độngsản Thế Kỳ,- Công ty Cổ phần Đầu turvà Phát triển Bắt độngsản Thế Kỳ,54.979.714.525,-,155.256.087.945,-,54979714525.0,,155256087945.0,
- Công ty TNHH FLCQuảng Bình Beach &Goft Resort,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty TNHH FLCQuảng Bình Beach &Goft Resort,- Công ty TNHH FLCQuảng Bình Beach &Goft Resort,8.101.696.938,-,8.124.420.772,-,8101696938.0,,8124420772.0,
- Công ty Cổ phần HồngLam Xuân Thành,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần HồngLam Xuân Thành,- Công ty Cổ phần HồngLam Xuân Thành,21.276.232.449,-,40.801.573.009,-,21276232449.0,,40801573009.0,
- Công ty Cổ phần Pháttriển Nhà Bình Minh,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Pháttriển Nhà Bình Minh,- Công ty Cổ phần Pháttriển Nhà Bình Minh,105.370.043.337,-,-,-,105370043337.0,,,
- Công ty Nam Hồng -TNHH,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Nam Hồng -TNHH,- Công ty Nam Hồng -TNHH,30.124.657.041,-,-,-,30124657041.0,,,
- Khách hàng Dự ánBình Minh Garden,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Khách hàng Dự ánBình Minh Garden,- Khách hàng Dự ánBình Minh Garden,103.801.214.079,-,-,-,103801214079.0,,,
- Công ty Cổ phần Đầutur Phát triển Đô thịKiến Hưng,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Đầutur Phát triển Đô thịKiến Hưng,- Công ty Cổ phần Đầutur Phát triển Đô thịKiến Hưng,11.868.816.655,-,-,-,11868816655.0,,,
- Công ty Cổ phầnBitexco,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phầnBitexco,- Công ty Cổ phầnBitexco,14.507.230.145,-,44.155.189.652,-,14507230145.0,,44155189652.0,
- Công ty Cổ phầnVMF,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phầnVMF,- Công ty Cổ phầnVMF,37.210.163.320,-,39.284.199.789,-,37210163320.0,,39284199789.0,
- Các khoản phải thukhách hàng khác,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Các khoản phải thukhách hàng khác,- Các khoản phải thukhách hàng khác,174.010.904.264,(651.691.336),167.681.652.582,(651.691.337),174010904264.0,-651691336.0,167681652582.0,-651691337.0
,,,776.787.053.350,(651.691.336),813.472.253.359,(651.691.337),776787053350.0,-651691336.0,813472253359.0,-651691337.0
"b) Trong đó, Phải thukhách hàng là các bênliên quan(Xem thông tin chỉ tiết tại Thuyết minh 41)","a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > b) Trong đó, Phải thukhách hàng là các bênliên quan(Xem thông tin chỉ tiết tại Thuyết minh 41)","b) Trong đó, Phải thukhách hàng là các bênliên quan(Xem thông tin chỉ tiết tại Thuyết minh 41)",58.307.419.064,-,165.488.064.681,-,58307419064.0,,165488064681.0,
