row_label_raw,row_label_full,Tên trái phiếu,Coupon,Ngày phát hành,Số lượng,Tổng giá trị (VND),numeric__Coupon,numeric__Ngày phát hành,numeric__Số lượng,numeric__Tổng giá trị (VND)
,,,VND,VND,VND,VND,,,,
Trái phiếu Công ty Cổ phần Năng lượng Bắc Hà,Trái phiếu Công ty Cổ phần Năng lượng Bắc Hà,Trái phiếu Công ty Cổ phần Năng lượng Bắc Hà,10%,03/04/2018,06/04/2042,5.581.290.382,0.1,,,5581290382.0
Trái phiếu Công ty Cổ phần Năng lượng Bắc Hà,Trái phiếu Công ty Cổ phần Năng lượng Bắc Hà,Trái phiếu Công ty Cổ phần Năng lượng Bắc Hà,10%,18/08/2020,12/04/1949,2.114.622.000,0.1,,,2114622000.0
Trái phiếu Công ty Cổ phần Tập đoàn Cienco 4,Trái phiếu Công ty Cổ phần Tập đoàn Cienco 4,Trái phiếu Công ty Cổ phần Tập đoàn Cienco 4,11%,10/06/2020,30/07/2447,20.248.400.000,0.11,,,20248400000.0
Trái phiếu Công ty Cổ phần Tập đoàn Cienco 4,Trái phiếu Công ty Cổ phần Tập đoàn Cienco 4,Trái phiếu Công ty Cổ phần Tập đoàn Cienco 4,11%,10/06/2020,14/02/3193,47.817.102.810,0.11,,,47817102810.0
Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,"10,5%",31/08/2020,19/12/2275,14.215.778.360,0.105,,,14215778360.0
Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,"10,5%",31/08/2020,12/12/3268,51.761.500.000,0.105,,,51761500000.0
Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,Trái phiếu Công ty Cổ phần Đầu tư & Phát triển Bất động sản Thế Kỳ,"10,5%",31/08/2020,21/09/2250,13.261.296.300,0.105,,,13261296300.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,,,,154.999.989.852,,,,154999989852.0
