row_label_raw,row_label_full,col_0,31/12/2020,Tỷ lệ,01/01/2020,Tỷ lệ_1,numeric__31/12/2020,numeric__Tỷ lệ,numeric__01/01/2020,numeric__Tỷ lệ_1
,,,VND,(%),VND,(%),,,,
- Công ty Cổ phần Tập đoàn Thế kỳ,- Công ty Cổ phần Tập đoàn Thế kỳ,- Công ty Cổ phần Tập đoàn Thế kỳ,409.175.290.000,"51,15%",409.175.290.000,"51,15%",409175290000.0,0.5115,409175290000.0,0.5115
- Vietnam Master Holding 2 Limited,- Vietnam Master Holding 2 Limited,- Vietnam Master Holding 2 Limited,90.478.000.000,"11,31%",53.200.000.000,"6,65%",90478000000.0,0.1131,53200000000.0,0.0665
- Amersham Industries Limited,- Amersham Industries Limited,- Amersham Industries Limited,-,0%,18.660.000.000,"2,33%",,0.0,18660000000.0,0.0233
- Ông Nguyễn Trung Vũ,- Ông Nguyễn Trung Vũ,- Ông Nguyễn Trung Vũ,4.833.100.000,"0,6%",4.833.100.000,"0,6%",4833100000.0,0.006,4833100000.0,0.006
- Ông Phạm Thanh Hưng,- Ông Phạm Thanh Hưng,- Ông Phạm Thanh Hưng,4.714.560.000,"0,59%",4.714.560.000,"0,59%",4714560000.0,0.0059,4714560000.0,0.0059
- Các cổ đông khác,- Các cổ đông khác,- Các cổ đông khác,290.799.050.000,"36,35%",309.417.050.000,"38,68%",290799050000.0,0.3635,309417050000.0,0.3868
,,,800.000.000.000,100%,800.000.000.000,100%,800000000000.0,1.0,800000000000.0,1.0
