row_label_raw,row_label_full,col_0,31/12/2015,31/12/2015_1,01/01/2015,01/01/2015_1,numeric__31/12/2015,numeric__31/12/2015_1,numeric__01/01/2015,numeric__01/01/2015_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
Tài sân tài chính,Tài sân tài chính,Tài sân tài chính,Tài sân tài chính,Tài sân tài chính,Tài sân tài chính,Tài sân tài chính,,,,
Tiền và các khoản tương đương tiền,Tài sân tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,708.453.871.600,-,1.026.375.030.780,-,708453871600.0,,1026375030780.0,
"Phải thu khách hàng, phải thu khác","Tài sân tài chính > Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",1.483.872.859.424,(116.066.842.268),1.398.336.209.480,(96.058.719.361),1483872859424.0,-116066842268.0,1398336209480.0,-96058719361.0
Các khoản cho vay,Tài sân tài chính > Các khoản cho vay,Các khoản cho vay,12.477.975.465,-,2.423.949.094,-,12477975465.0,,2423949094.0,
Đầu tư dài hạn,Tài sân tài chính > Đầu tư dài hạn,Đầu tư dài hạn,12.346.709.835,(1.653.204.027),10.780.986.297,(2.106.722.725),12346709835.0,-1653204027.0,10780986297.0,-2106722725.0
,,,2.217.151.416.324,(117.720.046.295),2.437.916.175.651,(98.165.442.086),2217151416324.0,-117720046295.0,2437916175651.0,-98165442086.0
,,,,,Giá trị sổ kế toán,Giá trị sổ kế toán,,,,
,,,,,31/12/2015VND,01/01/2015VND,,,,
Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,Nợ phải trả tài chính,,,,
Vay và nợ,Nợ phải trả tài chính > Vay và nợ,Vay và nợ,,,2.240.357.322.575,2.508.211.877.234,,,2240357322575.0,2508211877234.0
"Phải trả người bán, phải trả khác","Nợ phải trả tài chính > Phải trả người bán, phải trả khác","Phải trả người bán, phải trả khác",,,1.483.522.400.046,1.653.024.878.058,,,1483522400046.0,1653024878058.0
Chi phí phải trả,Nợ phải trả tài chính > Chi phí phải trả,Chi phí phải trả,,,696.975.298.663,1.243.017.665.455,,,696975298663.0,1243017665455.0
,,,,,4.420.855.021.284,5.404.254.420.747,,,4420855021284.0,5404254420747.0
