row_label_raw,row_label_full,col_0,Năm 2015,Từ 22/07/2014đến 31/12/2014,numeric__Năm 2015,numeric__Từ 22/07/2014đến 31/12/2014
,,,VND,VND,,
Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,327.795.050.641,218.225.619.503,327795050641.0,218225619503.0
Các khoản điều chỉnh :,Các khoản điều chỉnh :,Các khoản điều chỉnh :,-,-,,
Lợi nhuận phân bổ cho cổ phiếu phổ thông,Các khoản điều chỉnh : > Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,327.795.050.641,218.225.619.503,327795050641.0,218225619503.0
Cổ phiếu phổ thông lưu hành bình quân trong năm,Các khoản điều chỉnh : > Cổ phiếu phổ thông lưu hành bình quân trong năm,Cổ phiếu phổ thông lưu hành bình quân trong năm,264.500.000,264.500.000,264500000.0,264500000.0
Lãi cơ bản trên cổ phiếu,Các khoản điều chỉnh : > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.239,825,1239.0,825.0
