row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2015 > VND,01/01/2015 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2015 > VND,numeric__01/01/2015 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,6.730.003.336.952,6.224.966.733.989,,,6730003336952.0,6224966733989.0
210,210,210,I. Các khoản phải thu dài hạn,,208.565.359.624,208.644.117.760,,,208565359624.0,208644117760.0
216,216,216,1. Phải thu dài hạn khác,7,208.565.359.624,208.644.117.760,,7.0,208565359624.0,208644117760.0
220,220,220,II . Tài sản cố định,,3.065.883.524.090,3.014.239.549.333,,,3065883524090.0,3014239549333.0
221,221,221,1. Tài sản cố định hữu hình,11,2.912.629.026.012,2.872.140.523.797,,11.0,2912629026012.0,2872140523797.0
222,222,222,- Nguyên giá,,6.518.050.704.972,6.147.125.805.049,,,6518050704972.0,6147125805049.0
223,223,223,- Giá trị hao mòn luỹ kế,,(3.605.421.678.960),(3.274.985.281.252),,,-3605421678960.0,-3274985281252.0
224,224,224,2. Tài sản cố định thuê tài chính,12,50.533.454.548,38.255.547.370,,12.0,50533454548.0,38255547370.0
225,225,225,- Nguyên giá,,64.070.969.655,53.601.261.750,,,64070969655.0,53601261750.0
226,226,226,- Giá trị hao mòn luỹ kế,,(13.537.515.107),(15.345.714.380),,,-13537515107.0,-15345714380.0
227,227,227,3. Tài sản cố định vô hình,13,102.721.043.530,103.843.478.166,,13.0,102721043530.0,103843478166.0
228,228,228,- Nguyên giá,,132.005.154.204,130.179.019.204,,,132005154204.0,130179019204.0
229,229,229,- Giá trị hao mòn luỹ kế,,(29.284.110.674),(26.335.541.038),,,-29284110674.0,-26335541038.0
230,230,230,III. Bất động sản đầu tư,14,1.913.454.707.657,1.801.428.435.585,,14.0,1913454707657.0,1801428435585.0
231,231,231,- Nguyên giá,,2.261.868.721.378,2.090.534.986.568,,,2261868721378.0,2090534986568.0
232,232,232,- Giá trị hao mòn luỹ kế,,(348.414.013.721),(289.106.550.983),,,-348414013721.0,-289106550983.0
240,240,240,IV. Tài sản dở dang dài hạn,15,936.674.699.945,591.907.306.040,,15.0,936674699945.0,591907306040.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,868.427.335,-,,,868427335.0,
242,242,242,2. Chi phí xây dựng cơ bản dở dang,,935.806.272.610,591.907.306.040,,,935806272610.0,591907306040.0
250,250,250,V. Đầu tư tài chính dài hạn,4,249.998.113.012,214.514.781.670,,4.0,249998113012.0,214514781670.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,239.122.307.204,205.658.218.098,,,239122307204.0,205658218098.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,12.346.709.835,10.780.986.297,,,12346709835.0,10780986297.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,,(1.653.204.027),(2.106.722.725),,,-1653204027.0,-2106722725.0
255,255,255,4. Đầu tư nằm giữ đến ngày đáo hạn,,182.300.000,182.300.000,,,182300000.0,182300000.0
260,260,260,VI. Tài sản dài hạn khác,,355.426.932.624,394.232.543.601,,,355426932624.0,394232543601.0
261,261,261,1. Chi phí trả trước dài hạn,10,350.531.616.498,388.792.478.261,,10.0,350531616498.0,388792478261.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,38,395.291.164,247.728.846,,38.0,395291164.0,247728846.0
269,269,269,3. Lợi thế thương mại,16,4.500.024.962,5.192.336.494,,16.0,4500024962.0,5192336494.0
270,270,270,TỔNG CỘNG TÀI SẢN,,11.663.300.477.351,12.316.682.187.115,,,11663300477351.0,12316682187115.0
