row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Chênh lệch lỗ tỷ giá hối đoái,Chênh lệch lỗ tỷ giá hối đoái,Chênh lệch lỗ tỷ giá hối đoái,4.448.278.305,1.777.511.026,4448278305.0,1777511026.0
- Chênh lệch lỗ tỷ giá hối đoái chưa thực hiện,- Chênh lệch lỗ tỷ giá hối đoái chưa thực hiện,- Chênh lệch lỗ tỷ giá hối đoái chưa thực hiện,(50.401.135),173.396.382,-50401135.0,173396382.0
- Chênh lệch lỗ tỷ giá hối đoái đã thực hiện,- Chênh lệch lỗ tỷ giá hối đoái đã thực hiện,- Chênh lệch lỗ tỷ giá hối đoái đã thực hiện,4.498.679.440,1.604.114.644,4498679440.0,1604114644.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,536.540.563.261,343.581.229.539,536540563261.0,343581229539.0
- Chi phí lãi trái phiếu,- Chi phí lãi trái phiếu,- Chi phí lãi trái phiếu,107.876.630.503,60.132.088.237,107876630503.0,60132088237.0
- Chi phí lãi vay ngắn hạn,- Chi phí lãi vay ngắn hạn,- Chi phí lãi vay ngắn hạn,428.663.932.758,283.449.141.302,428663932758.0,283449141302.0
Chi phí hợp đồng hoán đổi lãi suất,Chi phí hợp đồng hoán đổi lãi suất,Chi phí hợp đồng hoán đổi lãi suất,5.680.695.698,-,5680695698.0,
Tổng cộng,Tổng cộng,Tổng cộng,546.669.537.264,345.358.740.565,546669537264.0,345358740565.0
