row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Chi phí tư vấn đầu tư chứng khoán tự doanh,Chi phí tư vấn đầu tư chứng khoán tự doanh,Chi phí tư vấn đầu tư chứng khoán tự doanh,-,51.405.244.507,,51405244507.0
Chi phí quản lý danh mục ủy thác,Chi phí quản lý danh mục ủy thác,Chi phí quản lý danh mục ủy thác,5.491.696.147,41.482.664.368,5491696147.0,41482664368.0
Chi phí khác,Chi phí khác,Chi phí khác,8.274.836.568,5.670.389.607,8274836568.0,5670389607.0
Tổng cộng,Tổng cộng,Tổng cộng,13.766.532.715,98.558.298.482,13766532715.0,98558298482.0
