row_label_raw,row_label_full,col_0,Tổng cộng VND,Số dư đã dự phòng VND,Không quá hạn và không bị suy giảm VND,Quá hạn nhưng không bị suy giảm,Quá hạn nhưng không bị suy giảm_1,Quá hạn nhưng không bị suy giảm_2,Quá hạn nhưng không bị suy giảm_3,numeric__Tổng cộng VND,numeric__Số dư đã dự phòng VND,numeric__Không quá hạn và không bị suy giảm VND,numeric__Quá hạn nhưng không bị suy giảm,numeric__Quá hạn nhưng không bị suy giảm_1,numeric__Quá hạn nhưng không bị suy giảm_2,numeric__Quá hạn nhưng không bị suy giảm_3
,,,Tổng cộng VND,Số dư đã dự phòng VND,Không quá hạn và không bị suy giảm VND,< 80 ngày VND,81–180 ngày VND,>180 ngày VND,>210 ngày VND,,,,,,,
Số đầu năm,Số đầu năm,Số đầu năm,5.764.072.330.098,56.063.514.700,5.705.264.586.971,2.739.630.040,2.201.503,70.390,2.326.494,5764072330098.0,56063514700.0,5705264586971.0,2739630040.0,2201503.0,70390.0,2326494.0
Số cuối năm,Số cuối năm,Số cuối năm,5.966.651.185.939,33.732.119.327,5.931.945.546.892,961.795.139,5.001.214,1.371.439,5.351.928,5966651185939.0,33732119327.0,5931945546892.0,961795139.0,5001214.0,1371439.0,5351928.0
Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,Rủi ro thanh khoản,,,,,,,
"Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.","Rủi ro thanh khoản là rủi ro Công ty gặp khó khăn khi thực hiện các nghĩa vụ tài chính. Rủi ro thanh khoản phát sinh khi Công ty có thể không đủ khả năng thực hiện nghĩa vụ trả nợ khi những công nợ này đến hạn, chủ yếu do các tài sản và nợ phải trả có các thời điểm đáo hạn lệch nhau. Thời gian đáo hạn của các tài sản và công nợ thể hiện thời gian còn lại của tài sản và công nợ tính từ ngày lập báo cáo tài chính đến khi thanh toán theo quy định trong hợp đồng hoặc trong điều khoản phát hành. Đối với các tài sản tài chính ghi nhận thông qua lãi/lỗ và tài sản tài chính sẵn sàng để bán, thời gian đáo hạn được xác định dưa trên tính thanh khoản (khả năng mua đi bán lại trong thời gian ngắn) của tài sản trên thị trường.",,,,,,,
Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,Công ty giám sát rủi ro thanh khoản thông qua việc duy trì một lượng tiền mặt và các khoản tương đương tiền và các khoản vay ngân hàng ở mức mà Ban Tổng Giám đốc cho là dữ để đáp ứng cho các hoạt động của Công ty và để giảm thiểu ảnh hưởng của những biến động về luồng tiền.,,,,,,,
