row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
"Trụ sở văn phòng tại Thị xã Tây Ninh,tỉnh Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh,tỉnh Tây Ninh","Trụ sở văn phòng tại Thị xã Tây Ninh,tỉnh Tây Ninh",71.062,71.062,71062.0,71062.0
Dự án Basel II,Dự án Basel II,Dự án Basel II,59.256,41.351,59256.0,41351.0
Chi phí công trình xây dựng trụ sở chi nhánh,Chi phí công trình xây dựng trụ sở chi nhánh,Chi phí công trình xây dựng trụ sở chi nhánh,46.317,140.439,46317.0,140439.0
Chi phí sửa chữa tài sản cố định tại chi nhánh,Chi phí sửa chữa tài sản cố định tại chi nhánh,Chi phí sửa chữa tài sản cố định tại chi nhánh,39.490,24.133,39490.0,24133.0
"Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh","Trụ sở văn phòng tại Quận Tân Phú,Thành phố Hồ Chí Minh",37.609,37.609,37609.0,37609.0
Nâng cấp bổ dụng hạ tầng phần cứng CRM,Nâng cấp bổ dụng hạ tầng phần cứng CRM,Nâng cấp bổ dụng hạ tầng phần cứng CRM,23.218,-,23218.0,
Dự án vi điện tử Sacombank,Dự án vi điện tử Sacombank,Dự án vi điện tử Sacombank,19.135,51.824,19135.0,51824.0
Nâng cấp hệ thống và tái đánh giá SOC,Nâng cấp hệ thống và tái đánh giá SOC,Nâng cấp hệ thống và tái đánh giá SOC,18.831,-,18831.0,
Các khoản xây dựng cơ bản khác,Các khoản xây dựng cơ bản khác,Các khoản xây dựng cơ bản khác,77.891,248.355,77891.0,248355.0
,,,392.809,614.773,392809.0,614773.0
