row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,,
Tiền gửi tại NHNN Việt Nam,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tiền gửi tại NHNN Việt Nam,Tiền gửi tại NHNN Việt Nam,8.560.939,11.016.628,8560939.0,11016628.0
Tiền gửi tại và cho vay các TCTD khác,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,19.991.993,14.620.391,19991993.0,14620391.0
Các công cụ tài chính phải sinh và các tài sản tài chính khác,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Các công cụ tài chính phải sinh và các tài sản tài chính khác,Các công cụ tài chính phải sinh và các tài sản tài chính khác,19.677,24.465,19677.0,24465.0
Cho vay khách hàng - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,331.550.599,288.265.973,331550599.0,288265973.0
- Cho vay khách hàng cá nhân,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,204.104.488,178.796.789,204104488.0,178796789.0
- Cho vay khách hàng tổ chức,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Cho vay khách hàng tổ chức,- Cho vay khách hàng tổ chức,127.446.111,109.469.184,127446111.0,109469184.0
Hoạt động mua nợ - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Hoạt động mua nợ - gộp,Hoạt động mua nợ - gộp,303.915,426.769,303915.0,426769.0
Chứng khoán đầu tư - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,79.358.270,80.310.768,79358270.0,80310768.0
- Chứng khoán nợ - sẵn sàng để bán,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Chứng khoán nợ - sẵn sàng để bán,- Chứng khoán nợ - sẵn sàng để bán,52.036.218,46.663.579,52036218.0,46663579.0
- Chứng khoán nợ - giữ đến ngày đáo hạn,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Chứng khoán nợ - giữ đến ngày đáo hạn,- Chứng khoán nợ - giữ đến ngày đáo hạn,27.322.052,33.647.189,27322052.0,33647189.0
Tài sản tài chính khác - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,32.305.647,35.437.275,32305647.0,35437275.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,,
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,10.019.214,7.697.762,10019214.0,7697762.0
Các cam kết trong thư tin dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng > Các cam kết trong thư tin dụng,Các cam kết trong thư tin dụng,9.201.958,5.742.036,9201958.0,5742036.0
