row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Số dưTriệu đồng,Dự phòngTriệu đồng,Số dưTriệu đồng,Dự phòngTriệu đồng,,,,
Các khoản phải thu từ các hợpđồng mua và cam kết bán lạichứng khoán,Các khoản phải thu từ các hợpđồng mua và cam kết bán lạichứng khoán,Các khoản phải thu từ các hợpđồng mua và cam kết bán lạichứng khoán,1.106.039,1.106.039,1.645.387,258.759,1106039.0,1106039.0,1645387.0,258759.0
Tài sản nhận cán trừ nợ,Tài sản nhận cán trừ nợ,Tài sản nhận cán trừ nợ,1.508.178,1.016.832,41.034,28.067,1508178.0,1016832.0,41034.0,28067.0
Phải thu CTCP Thương mại Vàngbạc đá quý Phương Nam,Phải thu CTCP Thương mại Vàngbạc đá quý Phương Nam,Phải thu CTCP Thương mại Vàngbạc đá quý Phương Nam,503.639,503.639,503.639,200.000,503639.0,503639.0,503639.0,200000.0
Tài sản Có khác,Tài sản Có khác,Tài sản Có khác,447.969,447.531,370.746,370.046,447969.0,447531.0,370746.0,370046.0
,,,3.565.826,3.074.041,2.560.806,856.872,3565826.0,3074041.0,2560806.0,856872.0
Trong đó: Các khoản được xử lýtheo Đề án tái cơ cấu,Trong đó: Các khoản được xử lýtheo Đề án tái cơ cấu,Trong đó: Các khoản được xử lýtheo Đề án tái cơ cấu,3.128.322,2.650.724,1.680.378,420.531,3128322.0,2650724.0,1680378.0,420531.0
- Các khoản phải thu từ các hợpđồng mua và cam kết bán lạichứng khoán (*),- Các khoản phải thu từ các hợpđồng mua và cam kết bán lạichứng khoán (*),- Các khoản phải thu từ các hợpđồng mua và cam kết bán lạichứng khoán (*),1.106.039,1.106.039,1.106.039,149.831,1106039.0,1106039.0,1106039.0,149831.0
- Tài sản nhận cán trừ nợ (**),- Tài sản nhận cán trừ nợ (**),- Tài sản nhận cán trừ nợ (**),1.467.144,989.546,-,-,1467144.0,989546.0,,
- Phải thu CTCP Thương mại Vàngbạc đá quý Phương Nam (*),- Phải thu CTCP Thương mại Vàngbạc đá quý Phương Nam (*),- Phải thu CTCP Thương mại Vàngbạc đá quý Phương Nam (*),503.639,503.639,503.639,200.000,503639.0,503639.0,503639.0,200000.0
- Phải thu từ hoạt động ủy thắcđầu tư (*),- Phải thu từ hoạt động ủy thắcđầu tư (*),- Phải thu từ hoạt động ủy thắcđầu tư (*),51.500,51.500,70.700,70.700,51500.0,51500.0,70700.0,70700.0
