row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,127.446.111,"38,44",109.469.184,"37,98",127446111.0,38.44,109469184.0,37.98
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,67.566.385,"20,38",58.415.194,"20,26",67566385.0,20.38,58415194.0,20.26
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,48.936.377,"14,76",41.803.854,"14,50",48936377.0,14.76,41803854.0,14.5
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,3.650.702,"1,10",2.850.884,"0,99",3650702.0,1.1,2850884.0,0.99
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.328.601,"1,00",3.476.328,"1,21",3328601.0,1.0,3476328.0,1.21
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.240.655,"0,37",1.192.881,"0,41",1240655.0,0.37,1192881.0,0.41
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,432.051,"0,13",338.835,"0,12",432051.0,0.13,338835.0,0.12
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,407.524,"0,12",224.514,"0,08",407524.0,0.12,224514.0,0.08
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",265.854,"0,08",22.207,"0,01",265854.0,0.08,22207.0,0.01
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc Nhà nước giữ quyền chi phối,160.079,"0,05",148.187,"0,05",160079.0,0.05,148187.0,0.05
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,50.220,"0,02",103.026,"0,04",50220.0,0.02,103026.0,0.04
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,5.487,"0,01",5.682,"0,01",5487.0,0.01,5682.0,0.01
Khác,Khác,Khác,1.402.176,"0,42",887.592,"0,30",1402176.0,0.42,887592.0,0.3
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,204.104.488,"61,56",178.796.789,"62,02",204104488.0,61.56,178796789.0,62.02
,,,331.550.599,"100,00",288.265.973,"100,00",331550599.0,100.0,288265973.0,100.0
