row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",163.608,175.169,163608.0,175169.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,5.481.593,5.181.249,5481593.0,5181249.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,4.909.074,4.632.517,4909074.0,4632517.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,354.009,346.658,354009.0,346658.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,163.235,140.660,163235.0,140660.0
- Chi trang phục,- Chi trang phục,- Chi trang phục,55.275,61.414,55275.0,61414.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.704.489,1.544.296,1704489.0,1544296.0
- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,- Khấu hao và hao mòn tài sản cố định,540.192,499.890,540192.0,499890.0
- Chi phí thuê tài sản,- Chi phí thuê tài sản,- Chi phí thuê tài sản,539.999,481.889,539999.0,481889.0
- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,507.577,445.243,507577.0,445243.0
- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,105.974,107.117,105974.0,107117.0
- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,10.747,10.157,10747.0,10157.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,1.170.903,1.234.821,1170903.0,1234821.0
"- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo",412.186,460.550,412186.0,460550.0
"- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in",193.317,201.697,193317.0,201697.0
"- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan",170.767,167.502,170767.0,167502.0
"- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết",92.502,98.614,92502.0,98614.0
- Chi phí bưu điện và điện thoại,- Chi phí bưu điện và điện thoại,- Chi phí bưu điện và điện thoại,35.846,33.725,35846.0,33725.0
- Công tác phí,- Công tác phí,- Công tác phí,20.703,42.994,20703.0,42994.0
"- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện","- Chi phí đào tạo, huấn luyện",7.241,5.153,7241.0,5153.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,238.341,224.586,238341.0,224586.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,528.672,484.954,528672.0,484954.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,1.546.416,329.659,1546416.0,329659.0
- Trích lập dự phòng giảm giá đầu tư dài hạn,- Trích lập dự phòng giảm giá đầu tư dài hạn,- Trích lập dự phòng giảm giá đầu tư dài hạn,61.549,120.497,61549.0,120497.0
- Trích lập dự phòng rủi ro tài sản Có khác,- Trích lập dự phòng rủi ro tài sản Có khác,- Trích lập dự phòng rủi ro tài sản Có khác,1.484.867,209.162,1484867.0,209162.0
,,,10.595.681,8.950.148,10595681.0,8950148.0
