row_label_raw,row_label_full,col_0,Sốđầu nămTriệu đồng,Phát sinh trong năm > Sốphải nộpTriệu đồng,Phát sinh trong năm > Sốđã nộpTriệu đồng,Sốcuối nămTriệu đồng,numeric__Sốđầu nămTriệu đồng,numeric__Phát sinh trong năm > Sốphải nộpTriệu đồng,numeric__Phát sinh trong năm > Sốđã nộpTriệu đồng,numeric__Sốcuối nămTriệu đồng
Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,Thuế thu nhậpdoanh nghiệp,213.512,887.428,(648.229),452.711,213512.0,887428.0,-648229.0,452711.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,35.169,614.043,(613.254),35.958,35169.0,614043.0,-613254.0,35958.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,76.324,283.542,(318.486),41.380,76324.0,283542.0,-318486.0,41380.0
,,,325.005,1.785.013,(1.579.969),530.049,325005.0,1785013.0,-1579969.0,530049.0
Trong đó:Tạm ứng thuế,Trong đó:Tạm ứng thuế,Trong đó:Tạm ứng thuế,(1.104),,,(1.061),-1104.0,,,-1061.0
Thuế và các khoản phàinộp Nhà nước,Thuế và các khoản phàinộp Nhà nước,Thuế và các khoản phàinộp Nhà nước,326.109,,,531.110,326109.0,,,531110.0
