row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 614.773 > 741.534,Năm trướcTriệu đồng > 669.572 > 648.433,numeric__Năm nayTriệu đồng > 614.773 > 741.534,numeric__Năm trướcTriệu đồng > 669.572 > 648.433
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(448.780),(382.519),-448780.0,-382519.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(409.253),(273.745),-409253.0,-273745.0
Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,(105.465),(46.968),-105465.0,-46968.0
Số cuối năm,Số cuối năm,Số cuối năm,392.809,614.773,392809.0,614773.0
