row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Tài sản cố định vô hình,TÀI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,14.2,3.696.299,3.453.864,142.0,3696299.0,3453864.0
Nguyên giá tài sản cố định,TÀI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,4.888.212,4.470.508,,4888212.0,4470508.0
Hao mòn tài sản cố định,TÀI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(1.191.913),(1.016.644),,-1191913.0,-1016644.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,,37.066.667,42.433.390,,37066667.0,42433390.0
Các khoản phải thu,TÀI SẢN > Các khoản phải thu,Các khoản phải thu,15.1,21.119.404,22.177.992,151.0,21119404.0,22177992.0
"Các khoản lãi, phí phải thu","TÀI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",15.2,17.449.280,19.504.491,152.0,17449280.0,19504491.0
Tài sản thuê thu nhập doanh nghiệp hoãn lại,TÀI SẢN > Tài sản thuê thu nhập doanh nghiệp hoãn lại,Tài sản thuê thu nhập doanh nghiệp hoãn lại,21.2,440.968,146.232,212.0,440968.0,146232.0
Tài sản Có khác,TÀI SẢN > Tài sản Có khác,Tài sản Có khác,15.3,1.131.056,1.461.547,153.0,1131056.0,1461547.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác,TÀI SẢN > Dự phòng rủi ro cho các tài sản Có nội bằng khác,Dự phòng rủi ro cho các tài sản Có nội bằng khác,15.4,(3.074.041),(856.872),154.0,-3074041.0,-856872.0
TỔNG TÀI SẢN,TÀI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,486.520.422,449.097.153,,486520422.0,449097153.0
