row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế riêng,numeric__Thay đổi tỷ giá,numeric__Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế riêng
,,,Thay đổi tỷ giá,Triệu đồng,,
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,,
EUR,Tại ngày 31 tháng 12 năm 2020 > EUR,EUR,"+2,00%",314,0.02,314.0
EUR,Tại ngày 31 tháng 12 năm 2020 > EUR,EUR,"-2,00%",(314),-0.02,-314.0
USD,Tại ngày 31 tháng 12 năm 2020 > USD,USD,"+2,00%",(20.913),0.02,-20913.0
USD,Tại ngày 31 tháng 12 năm 2020 > USD,USD,"-2,00%",20.913,-0.02,20913.0
SJC,Tại ngày 31 tháng 12 năm 2020 > SJC,SJC,"+5,00%",30.909,0.05,30909.0
SJC,Tại ngày 31 tháng 12 năm 2020 > SJC,SJC,"-5,00%",(30.909),-0.05,-30909.0
