row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải trả nội bộ,Phải trả nội bộ,Phải trả nội bộ,2.024.707,877.142,2024707.0,877142.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,1.208.830,475.904,1208830.0,475904.0
Quỹ khen thưởng phúc lợi (i),Quỹ khen thưởng phúc lợi (i),Quỹ khen thưởng phúc lợi (i),758.642,361.999,758642.0,361999.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,57.235,39.239,57235.0,39239.0
Phải trả bên ngoài,Phải trả bên ngoài,Phải trả bên ngoài,6.817.657,4.386.856,6817657.0,4386856.0
Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,3.861.913,2.107.479,3861913.0,2107479.0
Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,Phải trả liên quan đến hoạt động thể,845.133,706.198,845133.0,706198.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,531.110,326.109,531110.0,326109.0
Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,450.122,329.093,450122.0,329093.0
Thu chỉ hộ giữa các tổ chức tin dụng,Thu chỉ hộ giữa các tổ chức tin dụng,Thu chỉ hộ giữa các tổ chức tin dụng,373.925,161.138,373925.0,161138.0
Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,161.291,8.438,161291.0,8438.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,130.073,115.409,130073.0,115409.0
Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,124.696,316.549,124696.0,316549.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,75.313,65.987,75313.0,65987.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,31.451,78.517,31451.0,78517.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,8.840,9.211,8840.0,9211.0
Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),4.039,4.049,4039.0,4049.0
Khác,Khác,Khác,219.751,158.679,219751.0,158679.0
,,,8.842.364,5.263.998,8842364.0,5263998.0
