row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,73.971.080,57.581.773,73971080.0,57581773.0
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,23.185.255,19.011.466,23185255.0,19011466.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,22.702.968,14.749.588,22702968.0,14749588.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,14.080.212,11.304.613,14080212.0,11304613.0
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,4.129.678,2.432.658,4129678.0,2432658.0
Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyền chíphối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyền chíphối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nướcchiếm trên 50% vốn điều lệ hoặc tổng số cổ phầncó quyền biểu quyết; hoặc Nhà nước giữ quyền chíphối đối với công ty trong điều lệ của công ty,4.072.579,3.478.620,4072579.0,3478620.0
Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn 1 thành viên doNhà nước sở hữu 100% vốn điều lệ,2.045.325,2.430.187,2045325.0,2430187.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,401.999,295.567,401999.0,295567.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",181.371,176.987,181371.0,176987.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,177.947,26.272,177947.0,26272.0
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,166.034,175.657,166034.0,175657.0
Công ty trách nhiệm hữu hạn 2 thành viên trở lêncó phần vốn góp của Nhà nước trên 50% vốn điềulệ hoặc Nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lêncó phần vốn góp của Nhà nước trên 50% vốn điềulệ hoặc Nhà nước giữ quyền chỉ phối,Công ty trách nhiệm hữu hạn 2 thành viên trở lêncó phần vốn góp của Nhà nước trên 50% vốn điềulệ hoặc Nhà nước giữ quyền chỉ phối,46.557,53.579,46557.0,53579.0
"Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể vàhiệp hôi","Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể vàhiệp hôi","Đơn vị hành chính sự nghiệp, Đắng, Đoàn thể vàhiệp hôi",21.280,270.087,21280.0,270087.0
Khác,Khác,Khác,2.759.875,3.176.492,2759875.0,3176492.0
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,347.846.034,338.685.943,347846034.0,338685943.0
,,,421.817.114,396.267.716,421817114.0,396267716.0
