row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,1 - 2,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,3 - 4,
BÀNG CÂN ĐÕI KẾ TOÁN HỢP NHẮT,BÀNG CÂN ĐÕI KẾ TOÁN HỢP NHẮT,BÀNG CÂN ĐÕI KẾ TOÁN HỢP NHẮT,5 - 6,
BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH HỢP NHẮT,BÀNG CÂN ĐÕI KẾ TOÁN HỢP NHẮT > BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH HỢP NHẮT,BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH HỢP NHẮT,7,7.0
BÁO CÁO LƯU CHUYỂN TIỀN TỆ HỢP NHẮT,BÀNG CÂN ĐÕI KẾ TOÁN HỢP NHẮT > BÁO CÁO LƯU CHUYỂN TIỀN TỆ HỢP NHẮT,BÁO CÁO LƯU CHUYỂN TIỀN TỆ HỢP NHẮT,8,8.0
THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,9 - 31,
