row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,
Công ty Cổ phần Dolphin 2 Việt Nam,Công ty Cổ phần Dolphin 2 Việt Nam,Công ty Cổ phần Dolphin 2 Việt Nam,,-,,
Công ty Cổ phần Tập đoàn Thế kỳ,Công ty Cổ phần Dolphin 2 Việt Nam > Công ty Cổ phần Tập đoàn Thế kỳ,Công ty Cổ phần Tập đoàn Thế kỳ,8.009.289.955,8.884.703.576,8009289955.0,8884703576.0
Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Công ty Cổ phần Dolphin 2 Việt Nam > Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,517.702.338,1.247.692.105,517702338.0,1247692105.0
Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Công ty Cổ phần Dolphin 2 Việt Nam > Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế kỳ,5.047.738.427,111.855.928,5047738427.0,111855928.0
,,,13.574.730.720,10.244.251.609,13574730720.0,10244251609.0
Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,Người mua trả tiền trước ngắn hạn > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,-,51.686.675.162,,51686675162.0
,,,-,51.686.675.162,,51686675162.0
Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,Phải thu khác,,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,Phải thu khác > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế kỳ,315.000.000.000,220.000.000.000,315000000000.0,220000000000.0
Công ty cổ phần Dolphin 2 Việt Nam,Phải thu khác > Công ty cổ phần Dolphin 2 Việt Nam,Công ty cổ phần Dolphin 2 Việt Nam,30.000.000.000,-,30000000000.0,
,,,345.000.000.000,220.000.000.000,345000000000.0,220000000000.0
