row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,245.573.568.396,277.870.573.775,245573568396.0,277870573775.0
Công ty Cổ phần Dolphin 2 Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Dolphin 2 Việt Nam,Công ty Cổ phần Dolphin 2 Việt Nam,2.986.437.665,-,2986437665.0,
Công ty Cổ phần Tập đoàn Thế kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Tập đoàn Thế kỳ,Công ty Cổ phần Tập đoàn Thế kỳ,25.938.156,3.443.318.997,25938156.0,3443318997.0
Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Kỳ,Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Kỳ,86.548.294,104.492.515,86548294.0,104492515.0
Công ty Cổ phần Thẩm định giá Thế kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Thẩm định giá Thế kỳ,Công ty Cổ phần Thẩm định giá Thế kỳ,398.573.777,362.819.793,398573777.0,362819793.0
Công ty Cổ phần Thẩm định giá Thế kỳ- Chi nhánh Thành phố Hồ Chí Minh,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Thẩm định giá Thế kỳ- Chi nhánh Thành phố Hồ Chí Minh,Công ty Cổ phần Thẩm định giá Thế kỳ- Chi nhánh Thành phố Hồ Chí Minh,361.283.391,,361283391.0,
Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,23.038.082,48.681.818,23038082.0,48681818.0
,,,249.455.387.761,281.829.886.898,249455387761.0,281829886898.0
Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,Giá trị hàng mua và dịch vụ cung cấp,,
Công ty Cổ phần Dolphin 2 Việt Nam,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Dolphin 2 Việt Nam,Công ty Cổ phần Dolphin 2 Việt Nam,144.209.181.818,-,144209181818.0,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,Công ty Cổ phần Đầu tư và Phát triển Bất động sản Thế Kỳ,71.399.570.843,-,71399570843.0,
Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Kỳ,Giá trị hàng mua và dịch vụ cung cấp > Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Kỳ,Công ty Cổ phần Dịch vụ Gia tăng Bất động sản Thế Kỳ,21.038.944.968,17.272.727,21038944968.0,17272727.0
