row_label_raw,row_label_full,col_0,Chi phí đi vaytrà trướcVND,Công cụ vàdụng cụVND,TổngVND,numeric__Chi phí đi vaytrà trướcVND,numeric__Công cụ vàdụng cụVND,numeric__TổngVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,302.525.158.096,5.632.991.468,308.158.149.564,302525158096.0,5632991468.0,308158149564.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,830.659.955,830.659.955,,830659955.0,830659955.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(76.747.109.496),(1.987.419.923),(78.734.529.419),-76747109496.0,-1987419923.0,-78734529419.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,225.778.048.600,4.476.231.500,230.254.280.100,225778048600.0,4476231500.0,230254280100.0
