row_label_raw,row_label_full,col_0,31/12/2024 > % sở hữu,31/12/2024 > % quyền biểu quyết,31/12/2024 > Giá gốc VND,31/12/2024 > Dự phòng giảm giá VND (**),31/12/2024 > Giá trị hợp lý VND,1/1/2024 > % sở hữu,1/1/2024 > % quyền biểu quyết,1/1/2024 > Giá gốc VND,1/1/2024 > Dự phòng giảm giá VND (**),1/1/2024 > Giá trị hợp lý VND,numeric__31/12/2024 > % sở hữu,numeric__31/12/2024 > % quyền biểu quyết,numeric__31/12/2024 > Giá gốc VND,numeric__31/12/2024 > Dự phòng giảm giá VND (**),numeric__31/12/2024 > Giá trị hợp lý VND,numeric__1/1/2024 > % sở hữu,numeric__1/1/2024 > % quyền biểu quyết,numeric__1/1/2024 > Giá gốc VND,numeric__1/1/2024 > Dự phòng giảm giá VND (**),numeric__1/1/2024 > Giá trị hợp lý VND
Công ty TNHH The SHERPA (“SHERPA”),Công ty TNHH The SHERPA (“SHERPA”),Công ty TNHH The SHERPA (“SHERPA”),100%,100%,15.466.355.000.000,-,(*),100%,100%,14.956.355.000.000,-,(*),1.0,1.0,15466355000000.0,,,1.0,1.0,14956355000000.0,,
Công ty TNHH Zenith Investment (“Zenith”),Công ty TNHH Zenith Investment (“Zenith”),Công ty TNHH Zenith Investment (“Zenith”),100%,100%,2.583.010.000.000,-,(*),100%,100%,100.010.000.000,-,(*),1.0,1.0,2583010000000.0,,,1.0,1.0,100010000000.0,,
,,,,,18.049.365.000.000,-,(*),,,15.056.365.000.000,-,(*),,,18049365000000.0,,,,,15056365000000.0,,
