row_label_raw,row_label_full,col_0,Vốncổ phầnVND,Thặng đưvốn cổ phầnVND,Vốn khác của chủ sở hữuVND,Lợi nhuận sau thuế chưa phân phốiVND,TổngVND,numeric__Vốncổ phầnVND,numeric__Thặng đưvốn cổ phầnVND,numeric__Vốn khác của chủ sở hữuVND,numeric__Lợi nhuận sau thuế chưa phân phốiVND,numeric__TổngVND
Số dư tại ngày 1 tháng 1 năm 2023Phát hành cổ phiếu phổ thôngLỗ thuần trong năm,Số dư tại ngày 1 tháng 1 năm 2023Phát hành cổ phiếu phổ thôngLỗ thuần trong năm,Số dư tại ngày 1 tháng 1 năm 2023Phát hành cổ phiếu phổ thôngLỗ thuần trong năm,14.237.247.830.00071.186.230.000-,8.723.127.701.079(50.000.000)-,(1.695.338.182.568)-,371.660.953.096-,21.636.698.301.60771.136.230.000(112.294.882.144),,,,,
Số dư tại ngày 1 tháng 1 năm 2024Phát hành cổ phiếu ưu đãi cổ tức có quyền chuyển đổi Phát hành cổ phiếu phổ thôngLợi nhuận thuần trong năm,Số dư tại ngày 1 tháng 1 năm 2023Phát hành cổ phiếu phổ thôngLỗ thuần trong năm > Số dư tại ngày 1 tháng 1 năm 2024Phát hành cổ phiếu ưu đãi cổ tức có quyền chuyển đổi Phát hành cổ phiếu phổ thôngLợi nhuận thuần trong năm,Số dư tại ngày 1 tháng 1 năm 2024Phát hành cổ phiếu ưu đãi cổ tức có quyền chuyển đổi Phát hành cổ phiếu phổ thôngLợi nhuận thuần trong năm,14.308.434.060.000745.764.700.00075.082.110.000-,8.723.077.701.0795.441.529.802.182(50.000.000)-,(1.695.338.182.568)-,259.366.070.952-,21.595.539.649.4636.187.294.502.18275.032.110.000626.222.499.951,,,,,2.159553964946362e+49
Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 1 tháng 1 năm 2023Phát hành cổ phiếu phổ thôngLỗ thuần trong năm > Số dư tại ngày 31 tháng 12 năm 2024,Số dư tại ngày 31 tháng 12 năm 2024,15.129.280.870.000,14.164.557.503.261,(1.695.338.182.568),885.588.570.903,28.484.088.761.596,15129280870000.0,14164557503261.0,-1695338182568.0,885588570903.0,28484088761596.0
