row_label_raw,row_label_full,col_0,VND,numeric__VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,-,
Tăng trong năm,Số dư đầu năm > Tăng trong năm,Tăng trong năm,28.384.673.471,28384673471.0
Số dư cuối năm,Số dư đầu năm > Số dư cuối năm,Số dư cuối năm,28.384.673.471,28384673471.0
