row_label_raw,row_label_full,Bảo lãnh phát hành,31/12/2024Giá trị ghi sổVND,1/1/2024Giá trị ghi sổVND,Ngàyđáo hạn,Lãi suất,numeric__31/12/2024Giá trị ghi sổVND,numeric__1/1/2024Giá trị ghi sổVND,numeric__Ngàyđáo hạn,numeric__Lãi suất
Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,Công ty Cổ phần Chứng khoán Kỹ thương,,,,
■ Trái phiếu khôngđảm bảo,Công ty Cổ phần Chứng khoán Kỹ thương > ■ Trái phiếu khôngđảm bảo,■ Trái phiếu khôngđảm bảo,3.000.000.000.000,4.400.000.000.000,2027 -2028,"9,5% trong năm đầutiền, và 3,975% mộtnăm cộng với bìnhquân lãi suất tiền gửikỳ hạn 12 tháng cùacác ngân hàng đượcchọn trong thời giancòn lại.",3000000000000.0,4400000000000.0,,
Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,,,,
■ Trái phiếu khôngđảm bảo,Công ty TNHH Chứng khoán Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam > ■ Trái phiếu khôngđảm bảo,■ Trái phiếu khôngđảm bảo,1.700.000.000.000,1.700.000.000.000,2027,"4,1% một năm cộngvới bình quân lãi suấttiền gửi kỳ hạn 12tháng của các ngânhàng được chọn trongthời gian còn lại.",1700000000000.0,1700000000000.0,2027.0,
Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,Công ty Cổ phần Chứng khoán MB,,,,
■ Trái phiếu khôngđảm bảo,Công ty Cổ phần Chứng khoán MB > ■ Trái phiếu khôngđảm bảo,■ Trái phiếu khôngđảm bảo,4.000.000.000.000,4.000.000.000.000,2028,"Từ 11,45% đến11,65% một nàmtrong năm đầu tiên, và4,1% một năm cộngvới bình quân lãi suấttiền gửi kỳ hạn 12tháng của các ngãnhàng được chọn trongthời gian còn lại.",4000000000000.0,4000000000000.0,2028.0,
Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ,Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ,Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ,8.700.000.000.000(49.469.933.795),10.100.000.000.000(63.002.352.576),,,,,,
Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ,Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ > Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ,Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ,8.650.530.066.205,10.036.997.647.424,,,8650530066205.0,10036997647424.0,,
Trong đó:Khoản đến hạn trảtrong vòng 12 tháng,Trái phiếu thương dài hạn theo mệnh giáChi phí phát hành trái phiếu chưa phân bổ > Trong đó:Khoản đến hạn trảtrong vòng 12 tháng,Trong đó:Khoản đến hạn trảtrong vòng 12 tháng,-,1.400.000.000.000,,,,1400000000000.0,,
