row_label_raw,row_label_full,col_0,31/12/2024VND,1/1/2024VND,numeric__31/12/2024VND,numeric__1/1/2024VND
Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,Công ty con sở hữu trực tiếp,,
■ Công ty TNHH The SHERPA,Công ty con sở hữu trực tiếp > ■ Công ty TNHH The SHERPA,■ Công ty TNHH The SHERPA,4.495.350.000.000,1.559.600.000.000,4495350000000.0,1559600000000.0
■ Công ty TNHH Zenith Investment,Công ty con sở hữu trực tiếp > ■ Công ty TNHH Zenith Investment,■ Công ty TNHH Zenith Investment,-,353.200.000.000,,353200000000.0
Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,Công ty con sở hữu gián tiếp,,
■ Công ty Cổ phần Mobicast,Công ty con sở hữu gián tiếp > ■ Công ty Cổ phần Mobicast,■ Công ty Cổ phần Mobicast,304.500.000.000,17.500.000.000,304500000000.0,17500000000.0
■ Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,Công ty con sở hữu gián tiếp > ■ Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,■ Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo,239.838.000.000,616.500.000.000,239838000000.0,616500000000.0
■ Công ty Cổ phần Masan Blue,Công ty con sở hữu gián tiếp > ■ Công ty Cổ phần Masan Blue,■ Công ty Cổ phần Masan Blue,-,1.661.500.000.000,,1661500000000.0
■ Công ty TNHH Vonfram Masan,Công ty con sở hữu gián tiếp > ■ Công ty TNHH Vonfram Masan,■ Công ty TNHH Vonfram Masan,-,600.000.000.000,,600000000000.0
■ Công ty TNHH Tầm nhìn Masan,Công ty con sở hữu gián tiếp > ■ Công ty TNHH Tầm nhìn Masan,■ Công ty TNHH Tầm nhìn Masan,-,33.000.000.000,,33000000000.0
,,,5.039.688.000.000,4.841.300.000.000,5039688000000.0,4841300000000.0
