row_label_raw,row_label_full,Bên liên quan > Đất Xanh Miền Nam,Nội dung nghiệp vụ > Doanh thu từ HĐHTKD > Phí dịch vụ môi giới > Lãi cho vay > Doanh thu dịch vụ môi giới > Ký quỹ môi giới > Nhận ký quỹ môi giới > Hoàn trả khoản đầu tư > Thu hồi ký quỹ > Cho vay > Hoàn trả ký quỹ,Năm nay > 18.727.272.728 > 2.888.465.731 > 1.151.898.268 > 115.778.204 > -,VNDNăm trước > - > 2.132.662.021 > 406.103.300 > 4.375.541.355 > 81.261.175.222 > 63.000.000.000 > 44.364.000.000 > 18.811.175.222 > 13.931.175.222 > 4.880.000.000,numeric__Nội dung nghiệp vụ > Doanh thu từ HĐHTKD > Phí dịch vụ môi giới > Lãi cho vay > Doanh thu dịch vụ môi giới > Ký quỹ môi giới > Nhận ký quỹ môi giới > Hoàn trả khoản đầu tư > Thu hồi ký quỹ > Cho vay > Hoàn trả ký quỹ,numeric__Năm nay > 18.727.272.728 > 2.888.465.731 > 1.151.898.268 > 115.778.204 > -,numeric__VNDNăm trước > - > 2.132.662.021 > 406.103.300 > 4.375.541.355 > 81.261.175.222 > 63.000.000.000 > 44.364.000.000 > 18.811.175.222 > 13.931.175.222 > 4.880.000.000
Công ty Cổ phần Bất động sản Indochine,Công ty Cổ phần Bất động sản Indochine,Công ty Cổ phần Bất động sản Indochine,Doanh thu dịch vụ môi giới,6.966.809.828,-,,6966809828.0,
Công ty Cổ phần Bất động sản Indochine,Công ty Cổ phần Bất động sản Indochine,Công ty Cổ phần Bất động sản Indochine,Phí dịch vụ môi giới,2.860.172.544,-,,2860172544.0,
Công ty Cổ phần Bất động sản Indochine,Công ty Cổ phần Bất động sản Indochine,Công ty Cổ phần Bất động sản Indochine,Tạm ứng phí dịch vụ,2.038.780.132,-,,2038780132.0,
