row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,125.529.531.185,130.026.838.018,125529531185.0,130026838018.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,114.685.095.357,111.434.415.370,114685095357.0,111434415370.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.985.269.151,1.143.487.339,1985269151.0,1143487339.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,539.658.816,1.005.946.989,539658816.0,1005946989.0
Khác,Khác,Khác,8.319.507.861,16.442.988.320,8319507861.0,16442988320.0
Dài hạn,Dài hạn,Dài hạn,323.855.292.892,483.852.883.858,323855292892.0,483852883858.0
Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,269.500.451.424,408.882.334.435,269500451424.0,408882334435.0
Chi phí sữa chữa văn phòng,Chi phí sữa chữa văn phòng,Chi phí sữa chữa văn phòng,5.033.219.520,6.339.583.698,5033219520.0,6339583698.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.514.279.354,6.027.692.662,2514279354.0,6027692662.0
Khác,Khác,Khác,46.807.342.594,62.603.273.063,46807342594.0,62603273063.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,449.384.824.077,613.879.721.876,449384824077.0,613879721876.0
