row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,730.245.648.960,453.153.077.808,730245648960.0,453153077808.0
Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,146.049.129.792,90.630.615.562,146049129792.0,90630615562.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Lỗ từ công ty liên kết,Các khoản điều chỉnh: > Lỗ từ công ty liên kết,Lỗ từ công ty liên kết,7.684.220.645,22.476.424.364,7684220645.0,22476424364.0
Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,97.732.178.098,109.451.110.520,97732178098.0,109451110520.0
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,33.856.888.086,74.077.042.683,33856888086.0,74077042683.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,5.265.465.192,5.265.465.192,5265465192.0,5265465192.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,18.382.997,(8.174.886.115),18382997.0,-8174886115.0
Lỗ từ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ từ năm trước chuyển sang,Lỗ từ năm trước chuyển sang,(13.949.834.991),(2.644.959.228),-13949834991.0,-2644959228.0
Khác,Các khoản điều chỉnh: > Khác,Khác,161.115.340,11.832.226.231,161115340.0,11832226231.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,276.817.545.159,302.913.039.209,276817545159.0,302913039209.0
