row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,3.922.979.589.809,4.608.603.836.210,3922979589809.0,4608603836210.0
"Nhận đặt cọc của khách hàng cá nhân mua căn hộ, nhà phố","Nhận đặt cọc của khách hàng cá nhân mua căn hộ, nhà phố","Nhận đặt cọc của khách hàng cá nhân mua căn hộ, nhà phố",1.900.038.933.301,2.285.599.642.953,1900038933301.0,2285599642953.0
Nhận vốn góp theo các HĐHTKD,Nhận vốn góp theo các HĐHTKD,Nhận vốn góp theo các HĐHTKD,1.196.689.564.412,1.395.801.523.942,1196689564412.0,1395801523942.0
"- Công ty Cổ phần Kinh doanh Bất động sản Hà An SG (""Hà An SG"") (*)","- Công ty Cổ phần Kinh doanh Bất động sản Hà An SG (""Hà An SG"") (*)","- Công ty Cổ phần Kinh doanh Bất động sản Hà An SG (""Hà An SG"") (*)",1.080.000.000.000,1.080.000.000.000,1080000000000.0,1080000000000.0
- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,- Công ty TNHH Đầu tư Xuất Nhập Khẩu Tổng hợp Đức Mai,-,151.050.194.678,,151050194678.0
- Khác,- Khác,- Khác,116.689.564.412,164.751.329.264,116689564412.0,164751329264.0
Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,Thu hộ tiền cho chủ đầu tư dự án,438.912.853.897,415.110.252.311,438912853897.0,415110252311.0
Phí bảo trì,Phí bảo trì,Phí bảo trì,134.393.243.435,128.018.324.373,134393243435.0,128018324373.0
"Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn","Nhận đặt cọc, ký quỹ, ký cược ngắn hạn",90.281.229.404,130.369.963.540,90281229404.0,130369963540.0
Khác,Khác,Khác,162.663.765.360,253.704.129.091,162663765360.0,253704129091.0
Dài hạn,Dài hạn,Dài hạn,2.832.389.000,128.204.035.990,2832389000.0,128204035990.0
Nhận vốn góp theo các HĐHTKD,Nhận vốn góp theo các HĐHTKD,Nhận vốn góp theo các HĐHTKD,-,126.566.646.990,,126566646990.0
Khác,Khác,Khác,2.832.389.000,1.637.389.000,2832389000.0,1637389000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.925.811.978.809,4.736.807.872.200,3925811978809.0,4736807872200.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,3.816.983.337.268,4.552.694.838.893,3816983337268.0,4552694838893.0
Phải trả bên liên quan (Thuyết minh số 34),Trong đó: > Phải trả bên liên quan (Thuyết minh số 34),Phải trả bên liên quan (Thuyết minh số 34),108.828.641.541,184.113.033.307,108828641541.0,184113033307.0
