row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối năm VND,Số đầu năm VND,Số cuối năm VND,Số đầu năm VND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),91.866.390.400,144.937.849.982,1.633.488.721.913,1.412.032.453.462,91866390400.0,144937849982.0,1633488721913.0,1412032453462.0
Euro (EUR),Euro (EUR),Euro (EUR),27.823.965,1.803.606.776,675.598.602,-,27823965.0,1803606776.0,675598602.0,
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),-,-,5.540.005.184,253.660.471,,,5540005184.0,253660471.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),-,11.286.988,1.424.132.225,163.594.297,,11286988.0,1424132225.0,163594297.0
Na Uy Krone (NOK),Na Uy Krone (NOK),Na Uy Krone (NOK),-,-,-,39.605.720,,,,39605720.0
