row_label_raw,row_label_full,Ông Phạm Việt Anh,Tổng Giám đốc,numeric__Tổng Giám đốc
Bà Nguyễn Linh Giang,Bà Nguyễn Linh Giang,Bà Nguyễn Linh Giang,Phó Tổng Giám đốc,
Ông Đào Mạnh Tiến,Ông Đào Mạnh Tiến,Ông Đào Mạnh Tiến,Phó Tổng Giám đốc (miễn nhiệm ngày 19 tháng 11 năm 2018),
Ông Mai Thế Toàn,Ông Mai Thế Toàn,Ông Mai Thế Toàn,Phó Tổng Giám đốc,
Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Phó Tổng Giám đốc,
Ông Nguyễn Quốc Thịnh,Ông Nguyễn Quốc Thịnh,Ông Nguyễn Quốc Thịnh,Phó Tổng Giám đốc (bố nhiệm ngày 04 tháng 7 năm 2018),
Ông Nguyễn Duyên Hiểu,Ông Nguyễn Duyên Hiểu,Ông Nguyễn Duyên Hiểu,Phó Tổng Giám đốc (bố nhiệm ngày 11 tháng 9 năm 2018),
Ông Nguyễn Viết Long,Ông Nguyễn Viết Long,Ông Nguyễn Viết Long,Phó Tổng Giám đốc (bố nhiệm ngày 01 tháng 10 năm 2018),
