row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,5.953.061.421.855,5.308.418.371.695,,200.0,,5953061421855.0,5308418371695.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,8.993.725.952,8.775.317.837,,210.0,,8993725952.0,8775317837.0
1.,1.,1.,Phải thu dài hạn khác,216,8,8.993.725.952,8.775.317.837,,216.0,8.0,8993725952.0,8775317837.0
II.,II.,II.,Tài sản cố định,220,,5.627.317.753.548,4.966.523.206.049,,220.0,,5627317753548.0,4966523206049.0
1.,1.,1.,Tài sản cố định hữu hình,221,11,5.622.630.573.352,4.960.979.913.379,,221.0,11.0,5622630573352.0,4960979913379.0
1.,1.,1.,- Nguyên giá,222,,8.831.105.049.023,8.348.360.004.948,,222.0,,8831105049023.0,8348360004948.0
1.,1.,1.,- Giá trị hao mòn lũy kế,223,,(3.208.474.475.671),(3.387.380.091.569),,223.0,,-3208474475671.0,-3387380091569.0
2.,2.,2.,Tài sản cố định vô hình,227,12,4.687.180.196,5.543.292.670,,227.0,12.0,4687180196.0,5543292670.0
2.,2.,2.,- Nguyên giá,228,,9.527.304.897,8.905.161.127,,228.0,,9527304897.0,8905161127.0
2.,2.,2.,- Giá trị hao mòn lũy kế,229,,(4.840.124.701),(3.361.868.457),,229.0,,-4840124701.0,-3361868457.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,753.197.720,1.064.149.855,,240.0,,753197720.0,1064149855.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,,753.197.720,1.064.149.855,,242.0,,753197720.0,1064149855.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,,190.922.628.087,239.624.291.753,,250.0,,190922628087.0,239624291753.0
1.,1.,1.,"Đầu tư vào công ty liên doanh, liên kết",252,13,143.184.860.787,193.686.524.453,,252.0,13.0,143184860787.0,193686524453.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,14,45.937.767.300,45.937.767.300,,253.0,14.0,45937767300.0,45937767300.0
3.,3.,3.,Đầu tư nằm giữ đến ngày đáo hạn,255,5,1.800.000.000,-,,255.0,5.0,1800000000.0,
V.,V.,V.,Tài sản dài hạn khác,260,,125.074.116.548,92.431.406.201,,260.0,,125074116548.0,92431406201.0
1.,1.,1.,Chi phí trả trước dài hạn,261,15,83.397.439.388,62.187.503.265,,261.0,15.0,83397439388.0,62187503265.0
2.,2.,2.,Tài sản thuê thu nhập hoãn lại,262,16,41.676.677.160,30.243.902.936,,262.0,16.0,41676677160.0,30243902936.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,10.202.231.613.012,9.203.542.066.508,,270.0,,10202231613012.0,9203542066508.0
