row_label_raw,row_label_full,Năm nay,Năm trước,numeric__Năm trước
2.497.986,2.497.986,2.497.986,,
22.358.983.676,2.497.986 > 22.358.983.676,22.358.983.676,13.670.683.130,13670683130.0
109.091,109.091,109.091,,
31.930.781,31.930.781,31.930.781,,
4.598.762.844,31.930.781 > 4.598.762.844,4.598.762.844,19.048.406.065,19048406065.0
26.992.284.378,31.930.781 > 26.992.284.378,26.992.284.378,32.719.089.195,32719089195.0
