row_label_raw,row_label_full,Chỉ tiêu,An Giang,Đồng Tháp,Tổng cộng,An Giang_1,Đồng Tháp_1,Địa bàn khác,Tổng cộng_1,numeric__An Giang,numeric__Đồng Tháp,numeric__Tổng cộng,numeric__An Giang_1,numeric__Đồng Tháp_1,numeric__Địa bàn khác,numeric__Tổng cộng_1
Tài sản bộ phận,Tài sản bộ phận,Tài sản bộ phận,4.728.167.595.036,92.682.979.392,4.820.850.574.428,993.239.411.300,492.267.627.801,660.385.343.861,2.145.892.382.962,4728167595036.0,92682979392.0,4820850574428.0,993239411300.0,492267627801.0,660385343861.0,2145892382962.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,59.671.862.571,,,,1.762.609.551.601,,,59671862571.0,,,,1762609551601.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,4.728.167.595.036,92.682.979.392,4.880.522.436.999,993.239.411.300,492.267.627.801,660.385.343.861,3.908.501.934.563,4728167595036.0,92682979392.0,4880522436999.0,993239411300.0,492267627801.0,660385343861.0,3908501934563.0
Nợ phải trả bộ phận,Nợ phải trả bộ phận,Nợ phải trả bộ phận,2.197.493.130.910,38.390.813.109,2.235.883.944.019,456.580.590.612,35.884.001.918,7.432.169.801,499.896.762.331,2197493130910.0,38390813109.0,2235883944019.0,456580590612.0,35884001918.0,7432169801.0,499896762331.0
Nợp phải trả không phân bổ,Nợp phải trả không phân bổ,Nợp phải trả không phân bổ,,,64.608.727,,,,972.446.854.968,,,64608727.0,,,,972446854968.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,2.197.493.130.910,38.390.813.109,2.235.948.552.746,456.580.590.612,35.884.001.918,7.432.169.801,1.472.343.617.299,2197493130910.0,38390813109.0,2235948552746.0,456580590612.0,35884001918.0,7432169801.0,1472343617299.0
