row_label_raw,row_label_full,Năm nay,Năm trước,numeric__Năm trước
173.116.771.924,173.116.771.924,173.116.771.924,85.631.155.321,85631155321.0
,,,1.609.298.677,1609298677.0
,,,10.996.993,10996993.0
219.939.867,219.939.867,219.939.867,136.314.217,136314217.0
787,787,787,581,581.0
