row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2016,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,227.133.493.515,,,227.133.493.515,227133493515.0,,,227133493515.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,673.515.281.344,,,673.515.281.344,673515281344.0,,,673515281344.0
Vay và nợ,Vay và nợ,Vay và nợ,600.703.829.865,527.392.190.604,,1.128.096.020.469,600703829865.0,527392190604.0,,1128096020469.0
Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,,,,,,,,
Chi phí phải trả,Trái phiếu chuyển đổi > Chi phí phải trả,Chi phí phải trả,666.249.108,,,,666249108.0,,,
Các khoản phải trả phải nộp khác,Trái phiếu chuyển đổi > Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,64.303.112.084,2.400.499.019,,66.703.611.103,64303112084.0,2400499019.0,,66703611103.0
Cộng,Trái phiếu chuyển đổi > Cộng,Cộng,1.566.321.965.916,529.792.689.623,,2.095.448.406.431,1566321965916.0,529792689623.0,,2095448406431.0
