row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,1.630.468.061.703,851.373.814.110,,,1630468061703.0,851373814110.0
210,210,210,I. Các khoản phải thu dài hạn,,2.262.045.103,848.337.884,,,2262045103.0,848337884.0
211,211,211,1. Phải thu dài hạn của khách hàng,,44.500.000,44.500.000,,,44500000.0,44500000.0
212,212,212,2. Trả trước cho người bán dài hạn,,44.500.000,44.500.000,,,44500000.0,44500000.0
213,213,213,3. Vốn kinh doanh ở đơn vị trực thuộc,,44.500.000,44.500.000,,,44500000.0,44500000.0
214,214,214,4. Phải thu nội bộ dài hạn,,44.500.000,44.500.000,,,44500000.0,44500000.0
215,215,215,5. Phải thu về cho vay dài hạn,V.05,2.217.545.103,803.837.884,,,2217545103.0,803837884.0
216,216,216,6. Phải thu dài hạn khác,,2.217.545.103,803.837.884,,,2217545103.0,803837884.0
219,219,219,7. Dự phòng phải thu dài hạn khó đòi (*),,206.914.480.899,141.726.532.527,,,206914480899.0,141726532527.0
220,220,220,II. Tài sản cố định,,163.386.100.488,111.249.929.423,,,163386100488.0,111249929423.0
221,221,221,1. Tài sản cố định hữu hình,V.09,259.381.188.476,153.766.616.301,,,259381188476.0,153766616301.0
222,222,222,- Nguyên giá,,(95.995.087.988),(42.516.686.878),,,-95995087988.0,-42516686878.0
223,223,223,- Giá trị hao mòn luỹ kế (*),,(95.995.087.988),(42.516.686.878),,,-95995087988.0,-42516686878.0
224,224,224,2. Tài sản cố định thuê tài chính,,(95.995.087.988),(42.516.686.878),,,-95995087988.0,-42516686878.0
225,225,225,- Nguyên giá,,(95.995.087.988),(42.516.686.878),,,-95995087988.0,-42516686878.0
226,226,226,- Giá trị hao mòn luỹ kế (*),,(95.995.087.988),(42.516.686.878),,,-95995087988.0,-42516686878.0
227,227,227,3. Tài sản cố định vô hình,V.10,43.528.380.411,30.476.603.104,,,43528380411.0,30476603104.0
228,228,228,- Nguyên giá,,43.782.344.360,30.476.603.104,,,43782344360.0,30476603104.0
229,229,229,- Giá trị hao mòn luỹ kế (*),,(253.963.949),,,,-253963949.0,
230,230,230,III. Bất động sản đầu tư,V.11,125.030.620.497,47.884.453.137,,,125030620497.0,47884453137.0
231,231,231,- Nguyên giá,,150.656.384.255,52.489.956.454,,,150656384255.0,52489956454.0
232,232,232,- Giá trị hao mòn luỹ kế (*),,(25.625.763.758),(4.605.503.317),,,-25625763758.0,-4605503317.0
240,240,240,IV. Tài sản dở dang dài hạn,V.08,51.598.658.406,51.697.679.793,,,51598658406.0,51697679793.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,51.598.658.406,51.697.679.793,,,51598658406.0,51697679793.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,,51.598.658.406,51.697.679.793,,,51598658406.0,51697679793.0
250,250,250,V. Đầu tư tài chính dài hạn,V.02,888.175.752.392,310.885.253.856,,,888175752392.0,310885253856.0
251,251,251,1. Đầu tư vào công ty con,,845.036.878.902,265.747.841.810,,,845036878902.0,265747841810.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,40.060.000.000,40.060.000.000,,,40060000000.0,40060000000.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,(2.031.126.510),(32.587.954),,,-2031126510.0,-32587954.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn (*),,5.110.000.000,5.110.000.000,,,5110000000.0,5110000000.0
255,255,255,5. Đầu tư nằm giữ đến ngày đáo hạn,,356.486.504.406,298.331.556.913,,,356486504406.0,298331556913.0
260,260,260,V. Tài sản dài hạn khác,,48.930.639.114,18.551.828.763,,,48930639114.0,18551828763.0
261,261,261,1. Chi phí trả trước dài hạn,V.12,8.517.554.377,1.637.141.092,,,8517554377.0,1637141092.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,,,,,,,
263,263,263,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",,,,,,,
268,268,268,4. Tài sản dài hạn khác,,,,,,,
269,268 > 269,269,5. Lợi thế thương mại,V.12,299.038.310.915,278.142.587.058,,,299038310915.0,278142587058.0
270,268 > 270,270,TỔNG CỘNG TÀI SẢN,,4.880.522.436.999,3.908.501.934.563,,,4880522436999.0,3908501934563.0
