row_label_raw,row_label_full,Tên công ty,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền bieu quyết,Tỷ lệ quyền bieu quyết_1,numeric__Địa chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền bieu quyết,numeric__Tỷ lệ quyền bieu quyết_1
Tên công ty,Tên công ty,Tên công ty,Địa chỉ,Số cuối năm,Số đầu năm,Số cuối năm,Số đầu năm,,,,,
+ Công ty CP Đầu tư và Phát triển Đa Quốc Gia,Tên công ty > + Công ty CP Đầu tư và Phát triển Đa Quốc Gia,+ Công ty CP Đầu tư và Phát triển Đa Quốc Gia,"QL80 CCN Vàm Cống, Lắp Vò, Đồng Tháp","39,29%","23,17%","39,29%","23,17%",,0.39289999999999997,0.23170000000000002,0.39289999999999997,0.23170000000000002
+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,Tên công ty > + Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,+ Công ty CP Đầu Tư Tài Chính & Truyền Thông Quốc Tế,"326 Hùng Vương, P.Mỹ Long, Tp.Long Xuyên, An Giang",,"35,31%",,"23,17%",,,0.3531,,0.23170000000000002
