row_label_raw,row_label_full,col_0,31/12/2015%/năm,31/12/2014%/năm,numeric__31/12/2015%/năm,numeric__31/12/2014%/năm
Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,Cho vay thương mại bằng VND,"5,00% - 11,23%","5,00% - 11,78%",,
Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,Cho vay thương mại bằng ngoại tệ,"1,00% - 5,04%","1,00% - 4,90%",,
