row_label_raw,row_label_full,col_0,2015 triệu VND,2014 (trình bày lại) triệu VND,numeric__2015 triệu VND,numeric__2014 (trình bày lại) triệu VND
Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng,Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng,Lợi nhuận thuần phân bổ cho các cổ đông của Ngân hàng,795.156,790.747,795156.0,790747.0
"Điều chỉnh giảm do trích quỹ khen thường, phúc lợi (*)","Điều chỉnh giảm do trích quỹ khen thường, phúc lợi (*)","Điều chỉnh giảm do trích quỹ khen thường, phúc lợi (*)",-,(15.427),,-15427.0
Lợi nhuận dùng để tính lãi trên mỗi cổ phiếu,Lợi nhuận dùng để tính lãi trên mỗi cổ phiếu,Lợi nhuận dùng để tính lãi trên mỗi cổ phiếu,795.736,775.320,795736.0,775320.0
Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (cổ phiếu),948.098.275,948.098.275,948098275.0,948098275.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),839,818,839.0,818.0
