row_label_raw,row_label_full,col_0,31/12/2015 > %/năm,31/12/2014 > %/năm,numeric__31/12/2015 > %/năm,numeric__31/12/2014 > %/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"3,80% - 5,40%","3,20% - 4,60%",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng VND > Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"0,60% - 5,00%","2,00%",,0.02
Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,Tiền vay các TCTD khác bằng VND,"3,75% - 6,50%","3,40% - 4,70%",,
Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng VND > Tiền vay các TCTD khác bằng ngoại tệ,Tiền vay các TCTD khác bằng ngoại tệ,"1,88%","2,20% - 4,50%",0.018799999999999997,
