row_label_raw,row_label_full,col_0,31/12/2015triệu VND,31/12/2014triệu VND,numeric__31/12/2015triệu VND,numeric__31/12/2014triệu VND
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,144.779,195.096,144779.0,195096.0
Phải thu cán bộ công nhân viên,Phải thu cán bộ công nhân viên,Phải thu cán bộ công nhân viên,114.039,48.427,114039.0,48427.0
Phải thu nội bộ khác,Phải thu nội bộ khác,Phải thu nội bộ khác,30.740,146.669,30740.0,146669.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,1.628.245,1.233.856,1628245.0,1233856.0
Tài sản ký quỹ,Tài sản ký quỹ,Tài sản ký quỹ,17.006,15.353,17006.0,15353.0
Các khoản phải thu ngân sách,Các khoản phải thu ngân sách,Các khoản phải thu ngân sách,51.143,33.354,51143.0,33354.0
Phải thu của SHBS,Phải thu của SHBS,Phải thu của SHBS,78.801,74.340,78801.0,74340.0
Chỉ phí chờ phân bổ,Chỉ phí chờ phân bổ,Chỉ phí chờ phân bổ,267.743,299.141,267743.0,299141.0
Tạm ứng nộp thuế TNDN (Thuyết minh số 24),Tạm ứng nộp thuế TNDN (Thuyết minh số 24),Tạm ứng nộp thuế TNDN (Thuyết minh số 24),-,130,,130.0
Đặt cọc mội giới chứng khoán,Đặt cọc mội giới chứng khoán,Đặt cọc mội giới chứng khoán,-,280.000,,280000.0
Các khoản bán nợ VAMC chưa nhận được trái phiếu,Các khoản bán nợ VAMC chưa nhận được trái phiếu,Các khoản bán nợ VAMC chưa nhận được trái phiếu,590.716,531.538,590716.0,531538.0
Phải thu khác,Phải thu khác,Phải thu khác,622.836,-,622836.0,
,,,1.773.024,1.428.952,1773024.0,1428952.0
Dự phòng rủi ro cho các khoản phải thu,Dự phòng rủi ro cho các khoản phải thu,Dự phòng rủi ro cho các khoản phải thu,(70.592),(51.997),-70592.0,-51997.0
,,,1.702.432,1.376.955,1702432.0,1376955.0
