row_label_raw,row_label_full,col_0,31/12/2015triệu VND,31/12/2014triệu VND,numeric__31/12/2015triệu VND,numeric__31/12/2014triệu VND
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,5.103.029,1.191.201,5103029.0,1191201.0
Công ty TNHH một thành viên vốn Nhà nước 100%,Công ty TNHH một thành viên vốn Nhà nước 100%,Công ty TNHH một thành viên vốn Nhà nước 100%,12.170.752,11.242.840,12170752.0,11242840.0
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,4.694.217,5.917.229,4694217.0,5917229.0
Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,Công ty cổ phần vốn Nhà nước trên 50%,11.952.400,11.567.218,11952400.0,11567218.0
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,14.167.414,16.554.403,14167414.0,16554403.0
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,243.639,1.519.023,243639.0,1519023.0
Doanh nghiệp tự nhân,Doanh nghiệp tự nhân,Doanh nghiệp tự nhân,70.760,2.197.255,70760.0,2197255.0
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.034.625,682.877,1034625.0,682877.0
Hợp tác xã và Liên hiệp hợp tác xã,Hợp tác xã và Liên hiệp hợp tác xã,Hợp tác xã và Liên hiệp hợp tác xã,40.950,2.318,40950.0,2318.0
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",90.954.479,68.904.584,90954479.0,68904584.0
"Đơn vị hành chính sự nghiệp, Đảng, Đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đảng, Đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, Đảng, Đoàn thể và hiệp hội",1.083.214,969.581,1083214.0,969581.0
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,7.313.397,2.479.090,7313397.0,2479090.0
,,,148.828.876,123.227.619,148828876.0,123227619.0
