row_label_raw,row_label_full,col_0,Dự phòng cụ thể triệu VND,Dự phòng chung triệu VND,Tổng cộng triệu VND,numeric__Dự phòng cụ thể triệu VND,numeric__Dự phòng chung triệu VND,numeric__Tổng cộng triệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,6.414,6.321,12.735,6414.0,6321.0,12735.0
Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,Dự phòng rủi ro trích lập trong năm,17.780,(1.455),16.325,17780.0,-1455.0,16325.0
Số dư phòng đã sử dụng để XLRR trong năm,Số dư phòng đã sử dụng để XLRR trong năm,Số dư phòng đã sử dụng để XLRR trong năm,(21.566),-,(21.566),-21566.0,,-21566.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.628,4.866,7.494,2628.0,4866.0,7494.0
