row_label_raw,row_label_full,Các giao dịch,triệu VND,numeric__triệu VND
Thu cổ tức từ công ty liên quan,Thu cổ tức từ công ty liên quan,Thu cổ tức từ công ty liên quan,1.350,1350.0
Thu lãi cho vay,Thu lãi cho vay,Thu lãi cho vay,164.562,164562.0
Thu lãi ủy thác đầu tư,Thu lãi ủy thác đầu tư,Thu lãi ủy thác đầu tư,15.822,15822.0
"Thu nhập của các thành viên Hội đồng Quản trị, Ban Kiểm soát","Thu nhập của các thành viên Hội đồng Quản trị, Ban Kiểm soát","Thu nhập của các thành viên Hội đồng Quản trị, Ban Kiểm soát",10.116,10116.0
