row_label_raw,row_label_full,Dự phòng rủi ro cho vay KH tại Việt Nam,31/12/2015triệu VND > 1.367.149,31/12/2014triệu VND > 1.000.963,numeric__31/12/2015triệu VND > 1.367.149,numeric__31/12/2014triệu VND > 1.000.963
Dự phòng rủi ro cho vay KH tại Campuchia,Dự phòng rủi ro cho vay KH tại Campuchia,Dự phòng rủi ro cho vay KH tại Campuchia,46.743,33.550,46743.0,33550.0
Dự phòng rủi ro cho vay KH tại Lào,Dự phòng rủi ro cho vay KH tại Lào,Dự phòng rủi ro cho vay KH tại Lào,7.494,12.735,7494.0,12735.0
,,,1.421.386,1.047.248,1421386.0,1047248.0
