row_label_raw,row_label_full,col_0,31/12/2015,31/12/2015_1,31/12/2015_2,31/12/2014,31/12/2014_1,31/12/2014_2,numeric__31/12/2015,numeric__31/12/2015_1,numeric__31/12/2015_2,numeric__31/12/2014,numeric__31/12/2014_1,numeric__31/12/2014_2
,,,Tổng số,Vốn CP thường,Vốn CP ưu đãi,Tổng số,Vốn CP thường,Vốn CP ưu đãi,,,,,,
"Vốn góp (cổ đông, thành viên...)","Vốn góp (cổ đông, thành viên...)","Vốn góp (cổ đông, thành viên...)",9.485.945,9.485.945,-,8.865.795,8.865.795,-,9485945.0,9485945.0,,8865795.0,8865795.0,
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,101.716,101.716,-,101.716,101.716,-,101716.0,101716.0,,101716.0,101716.0,
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(5.260),(5.260),-,(5.260),(5.260),-,-5260.0,-5260.0,,-5260.0,-5260.0,
,,,9.582.401,9.582.401,-,8.962.251,8.962.251,-,9582401.0,9582401.0,,8962251.0,8962251.0,
