row_label_raw,row_label_full,col_0,31/12/2015 triệu VND,31/12/2014 (trình bày lại) triệu VND,numeric__31/12/2015 triệu VND,numeric__31/12/2014 (trình bày lại) triệu VND
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,193.394,187.506,193394.0,187506.0
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,10.735.194,4.131.126,10735194.0,4131126.0
Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,Cam kết mua ngoại tệ,560.318,15.815,560318.0,15815.0
Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,Cam kết bán ngoại tệ,1.238.878,164.527,1238878.0,164527.0
Cam kết giao dịch hoán đổi,Cam kết giao dịch hoán đổi,Cam kết giao dịch hoán đổi,8.935.998,3.950.784,8935998.0,3950784.0
Cam kết trong nghiệp vụ LC,Cam kết trong nghiệp vụ LC,Cam kết trong nghiệp vụ LC,7.841.919,4.761.609,7841919.0,4761609.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,9.336.269,8.964.570,9336269.0,8964570.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,1.000.000,2.000.000,1000000.0,2000000.0
,,,29.106.776,20.044.811,29106776.0,20044811.0
