row_label_raw,row_label_full,col_0,Dự phòng cụ thể,Dự phòng chung,Tổng cộng,numeric__Dự phòng cụ thể,numeric__Dự phòng chung,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,10.512.092,8.543.856,19.055.948,10512092.0,8543856.0,19055948.0
Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,Trích lập dự phòng rủi ro trong năm,27.934.614,1.555.795,29.490.409,27934614.0,1555795.0,29490409.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,(19.344.615),-,(19.344.615),-19344615.0,,-19344615.0
(Giảm) khác trong năm,(Giảm) khác trong năm,(Giảm) khác trong năm,(96.795),(1.229),(98.024),-96795.0,-1229.0,-98024.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,19.005.296,10.098.422,29.103.718,19005296.0,10098422.0,29103718.0
