row_label_raw,row_label_full,col_0,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán_1,Chứng khoán đầu tư sẵn sàng để bán_2,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn_1,Tổng cộng,numeric__Chứng khoán đầu tư sẵn sàng để bán,numeric__Chứng khoán đầu tư sẵn sàng để bán_1,numeric__Chứng khoán đầu tư sẵn sàng để bán_2,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__Chứng khoán đầu tư giữ đến ngày đáo hạn_1,numeric__Tổng cộng
,,,Dự phòng giảm giá,Dự phòng chung,Dự phòng cụ thể,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,26.356,47.895,106.598,51.864,65.199,297.912,26356.0,47895.0,106598.0,51864.0,65199.0,297912.0
Trích lập/(Hoàn nhập)(xem Thuyết minh số 30.2),Trích lập/(Hoàn nhập)(xem Thuyết minh số 30.2),Trích lập/(Hoàn nhập)(xem Thuyết minh số 30.2),2.192,(6.262),156.952,(4.419),(65.199),83.264,2192.0,-6262.0,156952.0,-4419.0,-65199.0,83264.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,28.548,41.633,263.550,47.445,-,381.176,28548.0,41633.0,263550.0,47445.0,,381176.0
